Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
315.02,84.22,14.35,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,220,0.044,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
330.02,84.25,14.35,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,230,0.046,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
345.02,84.39,14.35,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,240,0.048,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
360.02,84.49,14.35,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,250,0.05,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
375.02,84.54,14.35,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,250,0.05,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
390.02,84.69,14.35,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,260,0.052,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
405.02,84.72,14.35,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,270,0.054,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
420.02,84.88,14.42,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,280,0.056,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
435.02,84.96,14.42,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,290,0.058,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
450.02,85.04,14.42,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,300,0.06,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
465.02,85.22,14.42,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,310,0.062,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
480.02,85.23,14.42,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,320,0.064,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
495.02,85.39,14.42,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,330,0.066,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
510.02,85.46,14.42,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,330,0.066,0.0,1.0,0.0,1.0,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
525.02,85.52,14.49,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,340,0.068,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
540.02,85.71,14.49,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,350,0.07,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
555.02,86.04,14.49,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,360,0.072,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
570.02,86.29,14.49,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,370,0.074,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
585.02,86.4,14.49,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,380,0.076,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
600.02,86.41,14.49,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,380,0.076,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
615.02,86.55,14.49,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,390,0.078,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
630.02,86.63,14.56,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,400,0.08,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
645.02,86.72,14.56,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,410,0.082,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
660.02,86.88,14.56,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,420,0.084,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
675.02,86.9,14.56,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,430,0.086,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
690.02,87.0,14.56,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,430,0.086,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
705.02,87.15,14.56,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,440,0.088,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
720.02,87.2,14.56,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,450,0.09,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
735.02,87.34,14.63,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,460,0.092,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
750.02,87.51,14.63,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,460,0.092,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
765.02,87.59,14.63,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,470,0.094,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
780.02,87.77,14.63,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,480,0.096,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
795.02,87.92,14.63,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,490,0.098,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
810.02,87.96,14.63,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,500,0.1,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
825.02,88.11,14.71,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,500,0.1,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
840.02,88.03,14.71,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,510,0.102,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
855.02,88.68,14.71,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,520,0.104,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
870.02,88.92,14.71,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,530,0.106,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
885.02,89.07,14.71,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,530,0.106,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
900.02,89.12,14.71,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,540,0.108,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
915.02,89.28,14.71,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,550,0.11,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
930.02,89.43,14.78,36.9,35.7,35.4,35.4,35.4,35.6,35.6,34.4,550,0.11,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
945.02,89.5,14.78,36.9,35.7,35.3,35.4,35.4,35.5,35.5,34.4,560,0.112,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
960.02,89.68,14.78,36.9,35.7,35.3,35.4,35.4,35.5,35.5,34.4,570,0.114,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
975.02,89.91,14.78,36.9,35.7,35.3,35.4,35.4,35.5,35.5,34.4,580,0.116,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
990.02,90.12,14.78,36.9,35.7,35.3,35.4,35.4,35.5,35.5,34.4,580,0.116,0.0,1.0,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1005.02,90.27,14.71,36.9,35.7,35.3,35.4,35.4,35.5,35.5,34.4,590,0.118,0.0,0.983333333,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1020.02,90.51,14.71,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,600,0.12,0.0,0.983333333,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1035.02,90.67,14.63,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,600,0.12,0.0,0.966666667,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1050.02,90.76,14.56,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,610,0.122,0.0,0.966666667,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1065.02,91.03,14.56,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,620,0.124,0.0,0.966666667,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1080.02,90.94,14.56,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,620,0.124,0.0,0.966666667,0.0,0.96969697,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1095.02,91.44,14.56,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,630,0.126,0.0,0.966666667,0.0,0.96969697,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1110.02,91.57,14.56,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,640,0.128,0.0,0.966666667,0.0,0.96969697,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1125.02,91.57,14.56,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,640,0.128,0.0,0.966666667,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1140.02,91.67,14.63,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,650,0.13,0.0,0.966666667,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1155.02,91.8,14.71,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,660,0.132,0.0,0.966666667,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1170.02,91.84,14.71,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,660,0.132,0.0,0.966666667,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1185.02,91.96,14.71,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,670,0.134,0.0,0.966666667,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1200.02,92.19,14.78,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,680,0.136,0.0,0.966666667,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1215.02,92.33,14.78,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,680,0.136,0.0,0.966666667,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1230.02,92.5,14.78,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,690,0.138,0.0,0.966666667,0.0,0.984848485,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1245.02,92.76,14.71,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,690,0.138,0.0,0.966666667,0.0,0.96969697,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1260.02,92.85,14.71,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,700,0.14,0.0,0.966666667,0.0,0.96969697,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1275.02,92.95,14.71,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,710,0.142,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1290.02,93.14,14.63,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,710,0.142,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1305.02,93.18,14.63,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,720,0.144,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1320.02,93.24,14.63,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,730,0.146,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1335.02,93.37,14.63,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,730,0.146,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1350.02,93.38,14.63,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,740,0.148,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1365.02,93.39,14.71,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,740,0.148,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1380.02,93.55,14.71,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,750,0.15,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1395.02,93.61,14.78,36.9,35.6,35.3,35.3,35.3,35.5,35.5,34.4,760,0.152,0.0,0.966666667,0.0,0.96969697,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1410.02,93.24,14.85,36.9,35.6,35.3,35.3,35.3,35.4,35.4,34.4,760,0.152,0.0,0.966666667,0.0,0.96969697,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1425.02,94.28,14.85,36.9,35.6,35.2,35.3,35.3,35.4,35.4,34.4,770,0.154,0.0,0.966666667,0.0,0.96969697,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1440.02,94.64,14.85,36.9,35.6,35.2,35.3,35.3,35.4,35.4,34.4,770,0.154,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1455.02,94.77,14.85,36.9,35.6,35.2,35.3,35.3,35.4,35.4,34.4,780,0.156,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1470.02,94.96,14.85,36.9,35.6,35.2,35.3,35.3,35.4,35.4,34.4,790,0.158,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1485.02,95.17,14.78,36.9,35.6,35.2,35.2,35.2,35.4,35.4,34.4,790,0.158,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1500.02,95.23,14.78,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,800,0.16,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1515.02,95.33,14.78,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,810,0.162,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1530.02,95.51,14.78,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,810,0.162,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1545.02,95.57,14.78,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,820,0.164,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1560.02,95.63,14.78,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,820,0.164,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1575.02,95.76,14.78,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,830,0.166,0.0,0.95,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1590.02,95.83,14.78,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,840,0.168,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1605.02,95.78,14.85,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,840,0.168,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1620.02,95.87,14.85,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,850,0.17,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1635.02,96.05,14.93,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,850,0.17,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1650.02,96.13,15.0,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,860,0.172,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1665.02,96.3,15.0,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,870,0.174,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1680.02,96.54,15.0,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,870,0.174,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1695.02,96.76,15.0,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,880,0.176,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1710.02,96.98,15.0,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,880,0.176,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1725.02,97.47,15.0,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,890,0.178,0.0,0.966666667,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1740.02,97.64,14.93,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,900,0.18,0.0,0.95,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1755.02,97.81,14.93,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,900,0.18,0.0,0.95,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1770.02,97.85,14.93,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,910,0.182,0.0,0.95,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1785.02,97.93,14.93,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,910,0.182,0.0,0.95,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1800.02,98.07,14.93,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,920,0.184,0.0,0.933333333,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1815.02,98.22,14.93,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,930,0.186,0.0,0.933333333,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1830.02,98.24,14.93,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,930,0.186,0.0,0.933333333,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1845.02,98.34,14.93,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,940,0.188,0.0,0.933333333,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1860.02,98.5,15.0,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,940,0.188,0.0,0.933333333,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1875.02,98.58,15.0,36.9,35.5,35.2,35.2,35.2,35.4,35.4,34.4,950,0.19,0.0,0.933333333,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1890.02,98.58,15.08,36.9,35.5,35.2,35.2,35.2,35.3,35.3,34.4,960,0.192,0.0,0.95,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1905.02,98.63,15.08,36.9,35.5,35.1,35.2,35.2,35.3,35.3,34.4,960,0.192,0.0,0.95,0.0,0.954545455,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
