Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
210.02,82.12,14.93,37.3,39.4,38.9,39.0,39.0,38.9,38.9,39.1,0,0,0.0,0.868852459,0.0,0.880597015,39.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
225.02,82.07,15.0,37.3,39.2,38.7,38.9,38.9,38.7,38.7,38.9,0,0,0.0,0.868852459,0.0,0.880597015,38.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
240.02,82.06,15.08,37.3,39.1,38.6,38.8,38.8,38.6,38.6,38.8,0,0,0.0,0.868852459,0.0,0.880597015,38.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
255.02,82.1,15.08,37.3,38.9,38.5,38.7,38.7,38.5,38.5,38.7,0,0,0.0,0.868852459,0.0,0.880597015,38.7,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
270.02,82.06,15.15,37.3,38.8,38.4,38.6,38.6,38.4,38.4,38.6,0,0,0.0,0.868852459,0.0,0.880597015,38.6,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
285.02,82.06,15.15,37.4,38.7,38.4,38.5,38.5,38.3,38.3,38.5,0,0,0.0,0.868852459,0.0,0.880597015,38.5,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
300.02,82.05,15.15,37.4,38.6,38.3,38.5,38.5,38.3,38.3,38.4,0,0,0.0,0.868852459,0.0,0.880597015,38.4,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
315.02,82.08,15.15,37.4,38.5,38.3,38.4,38.4,38.2,38.2,38.3,0,0,0.0,0.868852459,0.0,0.880597015,38.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
330.02,82.08,15.23,37.4,38.4,38.2,38.3,38.3,38.1,38.1,38.3,0,0,0.0,0.868852459,0.0,0.880597015,38.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
345.02,82.09,15.23,37.4,38.4,38.2,38.3,38.3,38.1,38.1,38.2,0,0,0.0,0.868852459,0.0,0.880597015,38.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
360.02,82.05,15.23,37.4,38.3,38.1,38.3,38.3,38.1,38.1,38.2,0,0,0.0,0.868852459,0.0,0.880597015,38.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
375.02,82.05,15.23,37.4,38.2,38.1,38.2,38.2,38.0,38.0,38.1,0,0,0.0,0.868852459,0.0,0.880597015,38.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
390.02,82.06,15.23,37.5,38.2,38.1,38.2,38.2,38.0,38.0,38.1,0,0,0.0,0.868852459,0.0,0.880597015,38.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
405.02,82.09,15.23,37.5,38.1,38.0,38.2,38.2,38.0,38.0,38.1,0,0,0.0,0.868852459,0.0,0.880597015,38.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
420.02,82.07,15.15,37.5,38.1,38.0,38.2,38.2,37.9,37.9,38.0,0,0,0.0,0.868852459,0.0,0.880597015,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
435.02,82.01,15.15,37.5,38.0,38.0,38.1,38.1,37.9,37.9,38.0,0,0,0.0,0.868852459,0.0,0.880597015,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
450.02,81.99,15.23,37.5,38.0,38.0,38.1,38.1,37.9,37.9,38.0,0,0,0.0,0.868852459,0.0,0.880597015,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
465.02,82.01,15.23,37.5,38.0,38.0,38.1,38.1,37.9,37.9,38.0,0,0,0.0,0.868852459,0.0,0.880597015,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
480.02,82.04,15.23,37.5,37.9,37.9,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
495.02,82.0,15.23,37.5,37.9,37.9,38.1,38.1,37.8,37.8,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
510.02,81.99,15.23,37.6,37.9,37.9,38.1,38.1,37.8,37.8,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
525.02,81.96,15.23,37.6,37.9,37.9,38.1,38.1,37.8,37.8,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
540.02,81.98,15.23,37.6,37.9,37.9,38.1,38.1,37.8,37.8,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
555.02,81.98,15.23,37.6,37.8,37.9,38.0,38.0,37.8,37.8,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
570.02,81.99,15.23,37.6,37.8,37.9,38.0,38.0,37.8,37.8,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
585.02,81.94,15.23,37.6,37.8,37.9,38.0,38.0,37.8,37.8,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
600.02,81.92,15.23,37.6,37.8,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.880597015,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
615.02,81.91,15.23,37.6,37.8,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.880597015,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
630.02,81.94,15.23,37.6,37.8,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.880597015,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
645.02,81.93,15.23,37.6,37.8,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.880597015,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
660.02,81.88,15.23,37.7,37.8,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.880597015,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
675.02,81.86,15.23,37.7,37.8,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.880597015,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
690.02,81.86,15.23,37.7,37.8,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.880597015,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
705.02,81.88,15.23,37.7,37.8,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.880597015,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
720.02,81.88,15.23,37.7,37.8,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
735.02,81.84,15.23,37.7,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
750.02,81.8,15.23,37.7,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
765.02,81.8,15.23,37.7,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
780.02,81.8,15.23,37.7,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
795.02,81.81,15.23,37.7,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
810.02,81.77,15.23,37.7,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
825.02,81.73,15.23,37.8,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.868852459,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
840.02,81.72,15.23,37.8,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
855.02,81.74,15.23,37.8,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
870.02,81.75,15.31,37.8,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
885.02,81.75,15.31,37.8,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
900.02,81.71,15.23,37.8,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
915.02,81.67,15.23,37.8,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
930.02,81.68,15.23,37.8,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
945.02,81.67,15.23,37.8,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
960.02,81.67,15.23,37.8,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
975.02,81.61,15.23,37.8,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
990.02,81.59,15.31,37.8,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1005.02,81.59,15.31,37.8,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1020.02,81.61,15.23,37.9,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1035.02,81.61,15.23,37.9,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1050.02,81.55,15.23,37.9,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1065.02,81.52,15.23,37.9,37.7,37.9,38.0,38.0,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1080.02,81.5,15.23,37.9,37.7,37.9,38.1,38.1,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1095.02,81.52,15.31,37.9,37.7,37.9,38.1,38.1,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1110.02,81.52,15.31,37.9,37.7,37.9,38.1,38.1,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1125.02,81.52,15.23,37.9,37.7,37.9,38.1,38.1,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1140.02,81.46,15.23,37.9,37.7,37.9,38.1,38.1,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1155.02,81.43,15.23,37.9,37.7,37.9,38.1,38.1,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1170.02,81.41,15.23,37.9,37.7,37.9,38.1,38.1,37.8,37.8,37.8,0,0,0.0,0.885245902,0.0,0.895522388,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1185.02,81.43,15.23,37.9,37.7,37.9,38.1,38.1,37.8,37.8,37.9,0,0,0.0,0.885245902,0.0,0.895522388,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1200.02,81.41,15.23,37.9,37.7,37.9,38.1,38.1,37.8,37.8,37.9,0,0,0.0,0.885245902,0.0,0.895522388,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1215.02,81.36,15.31,37.9,37.7,37.9,38.1,38.1,37.8,37.8,37.9,0,0,0.0,0.885245902,0.0,0.895522388,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1230.02,81.37,15.23,38.0,37.7,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.885245902,0.0,0.895522388,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1245.02,81.38,15.23,38.0,37.7,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.885245902,0.0,0.895522388,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1260.02,81.45,15.23,38.0,37.7,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.895522388,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1275.02,81.5,15.23,38.0,37.7,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1290.02,81.53,15.15,38.0,37.7,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1305.02,81.52,15.08,38.0,37.7,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1320.02,81.56,15.0,38.0,37.7,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1335.02,81.56,14.93,38.0,37.7,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1350.02,81.5,14.93,38.0,37.7,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1365.02,81.41,14.93,38.0,37.7,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1380.02,81.39,14.93,38.0,37.7,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1395.02,81.35,14.93,38.0,37.7,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1410.02,81.26,14.93,38.0,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1425.02,81.2,15.0,38.0,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1440.02,81.19,15.0,38.0,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1455.02,81.21,15.08,38.0,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1470.02,81.21,15.08,38.0,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1485.02,81.24,15.08,38.1,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1500.02,81.29,15.08,38.1,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1515.02,81.36,15.0,38.1,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1530.02,81.34,15.0,38.1,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1545.02,81.32,14.93,38.1,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1560.02,81.32,14.93,38.1,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1575.02,81.33,14.85,38.1,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1590.02,81.23,14.85,38.1,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1605.02,81.18,14.85,38.1,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1620.02,81.14,14.85,38.1,37.8,38.0,38.1,38.1,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1635.02,81.16,14.93,38.1,37.8,38.0,38.2,38.2,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1650.02,80.84,14.93,38.1,37.8,38.0,38.2,38.2,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1665.02,80.72,15.0,38.1,37.8,38.0,38.2,38.2,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1680.02,80.77,15.0,38.1,37.8,38.1,38.2,38.2,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1695.02,80.78,15.0,38.1,37.8,38.1,38.2,38.2,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1710.02,80.79,15.0,38.1,37.8,38.1,38.2,38.2,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1725.02,80.84,15.0,38.1,37.8,38.1,38.2,38.2,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1740.02,80.89,14.93,38.1,37.8,38.1,38.2,38.2,37.9,37.9,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1755.02,80.86,14.93,38.1,37.8,38.1,38.2,38.2,38.0,38.0,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1770.02,80.83,14.85,38.1,37.8,38.1,38.2,38.2,38.0,38.0,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1785.02,80.85,14.85,38.2,37.8,38.1,38.2,38.2,38.0,38.0,37.9,0,0,0.0,0.868852459,0.0,0.880597015,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1800.02,80.82,14.78,38.2,37.8,38.1,38.2,38.2,38.0,38.0,37.9,0,0,0.0,0.868852459,0.0,0.865671642,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1815.02,80.75,14.78,38.2,37.8,38.1,38.2,38.2,38.0,38.0,37.9,0,0,0.0,0.868852459,0.0,0.865671642,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1830.02,80.73,14.78,38.2,37.8,38.1,38.2,38.2,38.0,38.0,38.0,0,0,0.0,0.868852459,0.0,0.865671642,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1845.02,80.74,14.78,38.2,37.8,38.1,38.2,38.2,38.0,38.0,38.0,0,0,0.0,0.868852459,0.0,0.880597015,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1860.02,80.66,14.85,38.2,37.8,38.1,38.2,38.2,38.0,38.0,38.0,0,0,0.0,0.868852459,0.0,0.880597015,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1875.02,80.62,14.85,38.2,37.8,38.1,38.2,38.2,38.0,38.0,38.0,0,0,0.0,0.868852459,0.0,0.880597015,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1890.02,80.6,14.85,38.2,37.8,38.1,38.2,38.2,38.0,38.0,38.0,0,0,0.0,0.868852459,0.0,0.880597015,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1905.02,80.55,14.93,38.2,37.8,38.1,38.2,38.2,38.0,38.0,38.0,0,0,0.0,0.868852459,0.0,0.880597015,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1920.02,80.49,15.0,38.2,37.8,38.1,38.2,38.2,38.0,38.0,38.0,0,0,0.0,0.868852459,0.0,0.880597015,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
