Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
225.02,83.79,19.35,37.1,37.6,37.4,37.4,37.6,37.4,37.4,37.5,0,0,0.0,0.9,0.0,0.890909091,37.5,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
240.02,83.8,19.35,37.1,37.6,37.3,37.3,37.6,37.4,37.4,37.5,0,0,0.0,0.9,0.0,0.890909091,37.5,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
255.02,83.8,19.35,37.1,37.6,37.3,37.3,37.5,37.3,37.3,37.4,0,0,0.0,0.92,0.0,0.890909091,37.4,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
270.02,83.78,19.35,37.1,37.5,37.3,37.3,37.5,37.3,37.3,37.4,0,0,0.0,0.92,0.0,0.890909091,37.4,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
285.02,83.77,19.35,37.1,37.5,37.3,37.3,37.5,37.3,37.3,37.4,0,0,0.0,0.92,0.0,0.890909091,37.4,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
300.02,83.76,19.35,37.1,37.5,37.2,37.3,37.5,37.3,37.3,37.4,0,0,0.0,0.92,0.0,0.890909091,37.4,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
315.02,83.77,19.35,37.1,37.4,37.2,37.2,37.4,37.3,37.3,37.3,0,0,0.0,0.92,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
330.02,83.77,19.35,37.1,37.4,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.92,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
345.02,83.77,19.35,37.1,37.4,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.92,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
360.02,83.75,19.35,37.1,37.4,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.92,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
375.02,83.74,19.48,37.1,37.4,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.92,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
390.02,83.75,19.48,37.1,37.3,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.92,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
405.02,83.76,19.35,37.1,37.3,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.92,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
420.02,83.75,19.35,37.1,37.3,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
435.02,83.74,19.35,37.1,37.3,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
450.02,83.73,19.35,37.2,37.3,37.1,37.1,37.4,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
465.02,83.71,19.48,37.2,37.3,37.1,37.1,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
480.02,83.71,19.48,37.2,37.3,37.1,37.1,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
495.02,83.71,19.48,37.2,37.3,37.1,37.1,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
510.02,83.7,19.35,37.2,37.3,37.1,37.1,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
525.02,83.69,19.35,37.2,37.3,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
540.02,83.69,19.35,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
555.02,83.68,19.48,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
570.02,83.67,19.48,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
585.02,83.66,19.48,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
600.02,83.65,19.48,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
615.02,83.64,19.48,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
630.02,83.64,19.48,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
645.02,83.64,19.48,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
660.02,83.63,19.48,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
675.02,83.62,19.35,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
690.02,83.59,19.48,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
705.02,83.58,19.48,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
720.02,83.56,19.48,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
735.02,83.56,19.48,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
750.02,83.55,19.48,37.2,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
765.02,83.55,19.48,37.3,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
780.02,83.54,19.48,37.3,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
795.02,83.53,19.48,37.3,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
810.02,83.5,19.48,37.3,37.2,37.1,37.1,37.3,37.1,37.1,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
825.02,83.48,19.48,37.3,37.2,37.1,37.1,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
840.02,83.47,19.48,37.3,37.2,37.1,37.1,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
855.02,83.46,19.48,37.3,37.2,37.1,37.1,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
870.02,83.45,19.48,37.3,37.2,37.1,37.1,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
885.02,83.45,19.48,37.3,37.2,37.1,37.1,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
900.02,83.44,19.48,37.3,37.2,37.1,37.1,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
915.02,83.42,19.48,37.3,37.2,37.1,37.1,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
930.02,83.4,19.48,37.3,37.2,37.1,37.1,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
945.02,83.38,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
960.02,83.36,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
975.02,83.35,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
990.02,83.36,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1005.02,83.02,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1020.02,83.2,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1035.02,82.96,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1050.02,82.93,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1065.02,82.91,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1080.02,82.9,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1095.02,82.89,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1110.02,82.89,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1125.02,82.87,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1140.02,82.86,19.48,37.3,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1155.02,82.83,19.48,37.4,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1170.02,82.8,19.48,37.4,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1185.02,82.79,19.48,37.4,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1200.02,82.77,19.48,37.4,37.2,37.2,37.2,37.3,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1215.02,82.76,19.48,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1230.02,82.75,19.48,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1245.02,82.74,19.48,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1260.02,82.72,19.48,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1275.02,82.71,19.48,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1290.02,82.73,19.48,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1305.02,82.78,19.35,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.92,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1320.02,82.82,19.35,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.9,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1335.02,82.86,19.35,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.9,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1350.02,82.88,19.23,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.88,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1365.02,82.87,19.23,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.88,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1380.02,82.82,19.23,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.88,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1395.02,82.78,19.11,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.88,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1410.02,82.72,19.11,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.88,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1425.02,82.65,19.23,37.4,37.2,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.88,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1440.02,82.59,19.23,37.4,37.3,37.2,37.2,37.4,37.2,37.2,37.2,0,0,0.0,0.88,0.0,0.890909091,37.2,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1455.02,82.55,19.23,37.4,37.3,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1470.02,82.52,19.23,37.4,37.3,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1485.02,82.53,19.23,37.4,37.3,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1500.02,82.55,19.35,37.4,37.3,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,TRUE
1515.02,82.59,19.35,37.4,37.3,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1530.02,82.64,19.23,37.4,37.3,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1545.02,82.65,19.23,37.4,37.3,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1560.02,82.67,19.23,37.4,37.3,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1575.02,82.67,19.23,37.4,37.3,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1590.02,82.66,19.11,37.4,37.3,37.2,37.2,37.4,37.2,37.2,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1605.02,82.6,19.11,37.4,37.3,37.2,37.2,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1620.02,82.55,19.11,37.4,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1635.02,82.49,19.11,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1650.02,82.45,19.11,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1665.02,82.38,19.23,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1680.02,82.34,19.23,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1695.02,82.36,19.23,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1710.02,82.4,19.23,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1725.02,82.44,19.23,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1740.02,82.45,19.23,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1755.02,82.47,19.23,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1770.02,82.49,19.11,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1785.02,82.51,19.11,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1800.02,82.49,19.11,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1815.02,82.45,19.11,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1830.02,82.42,19.11,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.890909091,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1845.02,82.41,19.11,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.872727273,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1860.02,82.39,19.11,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.872727273,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
1875.02,82.36,19.11,37.5,37.3,37.3,37.3,37.4,37.3,37.3,37.3,0,0,0.0,0.88,0.0,0.872727273,37.3,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open,FALSE
