Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
330.02,93.61,17.14,36.8,34.8,34.3,34.4,34.4,34.6,34.6,34.4,0,0.0,0.51,0.64,0.0,0.644859813,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
345.02,94.57,17.44,36.8,34.8,34.3,34.3,34.3,34.6,34.6,34.4,10,0.002,0.54,0.66,0.0,0.663551402,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
360.02,95.37,17.75,36.8,34.8,34.3,34.3,34.3,34.6,34.6,34.4,10,0.002,0.58,0.67,0.0,0.672897196,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
375.02,96.14,18.29,36.8,34.7,34.3,34.3,34.3,34.6,34.6,34.4,10,0.002,0.6,0.69,0.0,0.691588785,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
390.02,97.18,18.87,36.8,34.7,34.3,34.3,34.3,34.5,34.5,34.4,10,0.002,0.62,0.71,0.0,0.719626168,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
405.02,99.53,19.48,36.8,34.7,34.2,34.3,34.3,34.5,34.5,34.4,10,0.002,0.64,0.74,0.0,0.738317757,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
420.02,101.09,20.27,36.8,34.7,34.2,34.2,34.2,34.5,34.5,34.4,10,0.002,0.66,0.76,0.0,0.76635514,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
435.02,103.48,20.83,36.8,34.7,34.2,34.2,34.2,34.5,34.5,34.4,10,0.002,0.7,0.78,0.0,0.785046729,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
450.02,106.58,21.58,36.8,34.6,34.2,34.2,34.2,34.4,34.4,34.4,10,0.002,0.73,0.81,0.0,0.813084112,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
465.02,108.37,22.22,36.8,34.6,34.2,34.2,34.2,34.4,34.4,34.4,10,0.002,0.76,0.83,0.0,0.831775701,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
480.02,111.9,22.9,36.8,34.6,34.1,34.2,34.2,34.4,34.4,34.4,10,0.002,0.78,0.85,0.0,0.85046729,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
495.02,115.02,23.44,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,10,0.002,0.79,0.87,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
510.02,117.64,24.0,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,10,0.002,0.81,0.88,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
525.02,118.93,24.39,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,10,0.002,0.82,0.9,0.0,0.906542056,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
540.02,120.01,24.79,36.8,34.5,34.1,34.1,34.1,34.3,34.3,34.4,20,0.004,0.84,0.92,0.0,0.91588785,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
555.02,122.37,25.21,36.8,34.5,34.1,34.1,34.1,34.3,34.3,34.4,20,0.004,0.85,0.92,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
570.02,122.32,25.42,36.8,34.5,34.0,34.1,34.1,34.3,34.3,34.4,20,0.004,0.86,0.92,0.0,0.934579439,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
585.02,122.73,25.64,36.8,34.5,34.0,34.0,34.0,34.3,34.3,34.4,20,0.004,0.86,0.93,0.0,0.934579439,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
600.02,123.57,25.64,36.8,34.5,34.0,34.0,34.0,34.3,34.3,34.4,20,0.004,0.88,0.94,0.0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
615.02,124.92,25.86,36.8,34.5,34.0,34.0,34.0,34.3,34.3,34.4,20,0.004,0.92,0.94,0.0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
630.02,130.12,26.09,36.8,34.4,34.0,34.0,34.0,34.2,34.2,34.4,20,0.004,0.93,0.95,0.0,0.953271028,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
645.02,136.84,26.55,36.8,34.4,34.0,34.0,34.0,34.2,34.2,34.4,20,0.004,0.94,0.97,0.0,0.971962617,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
660.02,143.85,27.03,36.8,34.4,34.0,34.0,34.0,34.2,34.2,34.4,20,0.004,0.95,0.98,0.0,0.981308411,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
675.02,152.02,27.52,36.8,34.4,33.9,34.0,34.0,34.2,34.2,34.4,20,0.004,0.97,0.99,0.0,0.990654206,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
690.02,158.8,28.04,36.8,34.4,33.9,33.9,33.9,34.2,34.2,34.4,20,0.004,0.97,0.99,0.0,1.0,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
705.02,167.08,28.3,36.8,34.4,33.9,33.9,33.9,34.2,34.2,34.4,20,0.004,0.98,1.0,0.0,1.0,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
720.02,172.96,28.57,36.8,34.3,33.9,33.9,33.9,34.2,34.2,34.4,20,0.004,0.98,1.0,0.0,1.0,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
735.02,175.74,28.57,36.8,34.3,33.9,33.9,33.9,34.2,34.2,34.4,20,0.004,0.98,1.0,0.0,1.0,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
750.02,179.38,28.85,36.8,34.3,33.9,33.9,33.9,34.1,34.1,34.4,30,0.006,0.98,0.99,0.0,1.0,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
765.02,179.38,28.85,36.8,34.3,33.9,33.9,33.9,34.1,34.1,34.4,30,0.006,0.97,0.99,0.0,1.0,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
780.02,179.38,28.57,36.8,34.3,33.9,33.9,33.9,34.1,34.1,34.4,30,0.006,0.98,0.99,0.0,0.990654206,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
795.02,179.38,28.57,36.8,34.3,33.8,33.9,33.9,34.1,34.1,34.4,30,0.006,0.98,0.98,0.0,0.981308411,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
810.02,179.38,28.57,36.8,34.3,33.8,33.9,33.9,34.1,34.1,34.4,30,0.006,0.98,0.98,0.0,0.981308411,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
825.02,179.38,28.57,36.8,34.3,33.8,33.8,33.8,34.1,34.1,34.4,30,0.006,0.98,0.98,0.0,0.981308411,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
840.02,179.38,28.3,36.8,34.3,33.8,33.8,33.8,34.1,34.1,34.4,30,0.006,0.98,0.98,0.0,0.971962617,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
855.02,179.38,28.3,36.8,34.2,33.8,33.8,33.8,34.1,34.1,34.4,30,0.006,0.98,0.98,0.0,0.962616822,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
870.02,179.38,28.3,36.8,34.2,33.8,33.8,33.8,34.1,34.1,34.4,30,0.006,0.98,0.98,0.0,0.962616822,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
885.02,179.38,28.3,36.8,34.2,33.8,33.8,33.8,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.962616822,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
900.02,179.38,28.04,36.8,34.2,33.8,33.8,33.8,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
915.02,179.38,28.04,36.8,34.2,33.8,33.8,33.8,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
930.02,179.38,28.04,36.8,34.2,33.8,33.8,33.8,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
945.02,179.38,28.04,36.8,34.2,33.7,33.8,33.8,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
960.02,179.38,28.04,36.8,34.2,33.7,33.8,33.8,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
975.02,179.38,27.78,36.8,34.2,33.7,33.7,33.7,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.934579439,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
990.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1005.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1020.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1035.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1050.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1065.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1080.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1095.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1110.02,179.38,27.78,36.7,34.1,33.6,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1125.02,179.38,27.78,36.7,34.1,33.6,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1140.02,179.38,27.78,36.7,34.1,33.6,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1155.02,179.38,27.78,36.7,34.1,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1170.02,179.38,27.78,36.7,34.0,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1185.02,179.38,27.78,36.7,34.0,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.91588785,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1200.02,179.38,27.78,36.7,34.0,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.91588785,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1215.02,179.38,27.52,36.7,34.0,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.906542056,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1230.02,179.38,27.52,36.7,34.0,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.906542056,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1245.02,169.26,27.27,36.7,34.0,33.6,33.6,33.6,33.8,33.8,34.4,30,0.006,0.98,0.98,0.0,0.897196262,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1260.02,149.12,27.27,36.7,34.0,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.897196262,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1275.02,156.27,27.03,36.7,34.0,33.6,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1290.02,157.78,27.03,36.7,34.0,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1305.02,157.63,27.03,36.7,34.1,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1320.02,161.74,27.03,36.7,34.1,33.7,33.7,33.7,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1335.02,161.94,27.03,36.7,34.1,33.7,33.7,33.7,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1350.02,162.16,27.03,36.7,34.1,33.7,33.7,33.7,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1365.02,162.39,27.03,36.7,34.1,33.7,33.8,33.8,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1380.02,162.42,27.03,36.7,34.1,33.7,33.8,33.8,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1395.02,162.4,27.03,36.7,34.1,33.8,33.8,33.8,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1410.02,162.58,27.03,36.7,34.1,33.8,33.8,33.8,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1425.02,162.79,26.79,36.7,34.1,33.8,33.8,33.8,34.0,34.0,34.4,30,0.006,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1440.02,162.81,26.79,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1455.02,162.82,26.79,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1470.02,162.73,27.03,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1485.02,162.65,27.03,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1500.02,162.51,27.03,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,TRUE
1515.02,162.53,27.03,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1530.02,162.88,26.79,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1545.02,162.71,27.03,36.6,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1560.02,162.51,27.03,36.6,34.2,33.8,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1575.02,162.51,27.03,36.6,34.2,33.8,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1590.02,162.65,27.03,36.6,34.2,33.8,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1605.02,162.65,27.03,36.6,34.2,33.8,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1620.02,162.51,27.03,36.6,34.2,33.8,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1635.02,162.49,27.03,36.6,34.2,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1650.02,162.63,27.03,36.6,34.2,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1665.02,162.65,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1680.02,162.5,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1695.02,162.51,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1710.02,162.57,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1725.02,162.57,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1740.02,162.48,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1755.02,162.45,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1770.02,162.51,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1785.02,162.56,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1800.02,162.47,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1815.02,162.41,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1830.02,162.47,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1845.02,162.55,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1860.02,162.47,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1875.02,162.38,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1890.02,162.42,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1905.02,162.53,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1920.02,162.46,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1935.02,162.34,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1950.02,162.36,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1965.02,162.49,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1980.02,162.36,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
1995.02,162.3,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
2010.02,162.38,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
2025.02,162.45,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0.0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open,FALSE
