Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
180.02,71.65,20.98,37.5,44.9,41.6,41.6,41.6,41.6,41.6,42.8,0,0.0,0.0,0.84,0.0,0.851851852,42.8,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
195.02,71.62,20.98,37.6,44.5,41.3,41.3,41.3,41.3,41.3,42.4,0,0.0,0.0,0.84,0.0,0.851851852,42.4,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
210.02,71.61,20.98,37.6,44.2,41.0,41.0,41.0,41.0,41.0,42.1,0,0.0,0.0,0.84,0.0,0.87037037,42.1,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
225.02,71.6,21.13,37.7,43.9,40.8,40.8,40.8,40.7,40.7,41.9,0,0.0,0.0,0.84,0.0,0.87037037,41.9,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
240.02,71.6,21.13,37.7,43.7,40.6,40.6,40.6,40.5,40.5,41.7,0,0.0,0.0,0.84,0.0,0.87037037,41.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
255.02,71.61,21.13,37.8,43.5,40.4,40.4,40.4,40.3,40.3,41.4,0,0.0,0.0,0.84,0.0,0.87037037,41.4,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
270.02,71.62,21.13,37.8,43.3,40.2,40.2,40.2,40.1,40.1,41.3,0,0.0,0.0,0.84,0.0,0.87037037,41.3,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
285.02,71.62,21.13,37.9,43.1,40.0,40.0,40.0,39.9,39.9,41.1,0,0.0,0.0,0.84,0.0,0.87037037,41.1,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
300.02,71.61,21.13,37.9,43.0,39.9,39.8,39.8,39.7,39.7,40.9,0,0.0,0.0,0.84,0.0,0.87037037,40.9,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
315.02,71.61,21.13,37.9,42.8,39.7,39.7,39.7,39.6,39.6,40.8,0,0.0,0.0,0.84,0.0,0.87037037,40.8,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
330.02,71.63,21.13,38.0,42.7,39.6,39.6,39.6,39.5,39.5,40.7,0,0.0,0.0,0.84,0.0,0.87037037,40.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
345.02,71.62,21.13,38.0,42.6,39.5,39.5,39.5,39.3,39.3,40.5,0,0.0,0.0,0.84,0.0,0.87037037,40.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
360.02,71.62,21.13,38.1,42.5,39.4,39.4,39.4,39.2,39.2,40.4,0,0.0,0.0,0.84,0.0,0.87037037,40.4,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
375.02,71.65,21.13,38.1,42.4,39.3,39.3,39.3,39.1,39.1,40.3,0,0.0,0.0,0.84,0.0,0.87037037,40.3,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
390.02,71.67,21.13,38.2,42.3,39.2,39.2,39.2,39.1,39.1,40.3,0,0.0,0.0,0.84,0.0,0.87037037,40.3,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
405.02,71.71,20.98,38.2,42.2,39.1,39.1,39.1,39.0,39.0,40.2,0,0.0,0.0,0.84,0.0,0.851851852,40.2,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
420.02,71.79,20.98,38.2,42.1,39.1,39.1,39.1,38.9,38.9,40.1,0,0.0,0.0,0.84,0.0,0.851851852,40.1,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
435.02,73.63,20.83,38.3,42.1,39.0,39.0,39.0,38.8,38.8,40.0,0,0.0,0.0,0.84,0.0,0.833333333,40.0,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
450.02,71.91,20.83,38.3,42.0,39.0,38.9,38.9,38.8,38.8,40.0,0,0.0,0.0,0.84,0.0,0.833333333,40.0,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
465.02,71.93,20.69,38.4,42.0,38.9,38.9,38.9,38.7,38.7,39.9,0,0.0,0.0,0.84,0.0,0.833333333,39.9,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
480.02,71.92,20.55,38.4,41.9,38.9,38.8,38.8,38.7,38.7,39.9,0,0.0,0.0,0.84,0.0,0.833333333,39.9,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
495.02,71.88,20.55,38.4,41.9,38.8,38.8,38.8,38.6,38.6,39.8,0,0.0,0.0,0.82,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
510.02,71.82,20.55,38.5,41.8,38.8,38.8,38.8,38.6,38.6,39.8,0,0.0,0.0,0.82,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
525.02,71.78,20.55,38.5,41.8,38.8,38.7,38.7,38.6,38.6,39.8,0,0.0,0.0,0.82,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
540.02,71.74,20.55,38.5,41.8,38.7,38.7,38.7,38.5,38.5,39.7,0,0.0,0.0,0.84,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
555.02,71.7,20.55,38.6,41.7,38.7,38.7,38.7,38.5,38.5,39.7,0,0.0,0.0,0.84,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
570.02,71.67,20.55,38.6,41.7,38.7,38.7,38.7,38.5,38.5,39.7,0,0.0,0.0,0.84,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
585.02,71.66,20.69,38.7,41.7,38.7,38.6,38.6,38.5,38.5,39.7,0,0.0,0.0,0.84,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
600.02,71.71,20.69,38.7,41.6,38.6,38.6,38.6,38.4,38.4,39.6,0,0.0,0.0,0.84,0.0,0.833333333,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
615.02,71.76,20.69,38.7,41.6,38.6,38.6,38.6,38.4,38.4,39.6,0,0.0,0.0,0.84,0.0,0.833333333,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
630.02,71.82,20.55,38.8,41.6,38.6,38.6,38.6,38.4,38.4,39.6,0,0.0,0.0,0.84,0.0,0.833333333,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
645.02,71.84,20.55,38.8,41.6,38.6,38.6,38.6,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.833333333,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
660.02,71.84,20.55,38.8,41.6,38.6,38.6,38.6,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.833333333,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
675.02,71.83,20.41,38.9,41.6,38.6,38.6,38.6,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.833333333,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
690.02,71.79,20.41,38.9,41.5,38.6,38.5,38.5,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.833333333,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
705.02,71.75,20.41,39.0,41.5,38.6,38.5,38.5,38.4,38.4,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
720.02,71.69,20.41,39.0,41.5,38.6,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
735.02,71.65,20.41,39.0,41.5,38.5,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
750.02,71.61,20.55,39.1,41.5,38.5,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
765.02,71.6,20.55,39.1,41.5,38.5,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.82,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
780.02,71.6,20.55,39.1,41.5,38.5,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.82,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
795.02,71.63,20.55,39.2,41.5,38.5,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.82,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
810.02,71.67,20.55,39.2,41.5,38.5,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
825.02,71.7,20.55,39.2,41.5,38.5,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
840.02,71.73,20.55,39.3,41.5,38.5,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
855.02,71.75,20.41,39.3,41.5,38.5,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
870.02,71.74,20.41,39.3,41.4,38.5,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
885.02,71.72,20.41,39.4,41.4,38.5,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.814814815,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
900.02,71.7,20.27,39.4,41.4,38.6,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.814814815,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
915.02,71.67,20.27,39.4,41.4,38.6,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.814814815,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
930.02,71.63,20.27,39.5,41.4,38.6,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.814814815,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
945.02,71.59,20.27,39.5,41.4,38.6,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.814814815,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
960.02,71.54,20.41,39.5,41.4,38.6,38.5,38.5,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
975.02,71.51,20.41,39.6,41.4,38.6,38.6,38.6,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
990.02,71.47,20.41,39.6,41.4,38.6,38.6,38.6,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1005.02,73.17,20.41,39.6,41.4,38.6,38.6,38.6,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1020.02,71.4,20.55,39.6,41.4,38.6,38.6,38.6,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1035.02,71.14,20.55,39.7,41.4,38.6,38.6,38.6,38.3,38.3,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1050.02,71.17,20.55,39.7,41.5,38.6,38.6,38.6,38.4,38.4,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1065.02,71.21,20.55,39.7,41.5,38.6,38.6,38.6,38.4,38.4,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1080.02,71.24,20.55,39.8,41.5,38.6,38.6,38.6,38.4,38.4,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1095.02,71.27,20.41,39.8,41.5,38.6,38.6,38.6,38.4,38.4,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1110.02,71.27,20.41,39.8,41.5,38.6,38.6,38.6,38.4,38.4,39.5,0,0.0,0.0,0.8,0.0,0.833333333,39.5,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1125.02,71.28,20.27,39.9,41.5,38.6,38.6,38.6,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.814814815,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1140.02,71.28,20.27,39.9,41.5,38.7,38.6,38.6,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.796296296,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1155.02,71.27,20.27,39.9,41.5,38.7,38.6,38.6,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.796296296,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1170.02,71.26,20.27,39.9,41.5,38.7,38.6,38.6,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.796296296,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1185.02,71.24,20.27,40.0,41.5,38.7,38.7,38.7,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.796296296,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1200.02,71.21,20.13,40.0,41.5,38.7,38.7,38.7,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.796296296,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1215.02,71.16,20.13,40.0,41.5,38.7,38.7,38.7,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.796296296,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1230.02,71.13,20.27,40.0,41.5,38.7,38.7,38.7,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.796296296,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1245.02,71.11,20.27,40.1,41.5,38.7,38.7,38.7,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.796296296,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1260.02,71.1,20.27,40.1,41.5,38.7,38.7,38.7,38.4,38.4,39.6,0,0.0,0.0,0.8,0.0,0.814814815,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1275.02,71.07,20.27,40.1,41.5,38.7,38.7,38.7,38.5,38.5,39.6,0,0.0,0.0,0.8,0.0,0.814814815,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1290.02,71.05,20.27,40.2,41.5,38.7,38.7,38.7,38.5,38.5,39.6,0,0.0,0.0,0.8,0.0,0.814814815,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1305.02,71.02,20.41,40.2,41.5,38.8,38.7,38.7,38.5,38.5,39.6,0,0.0,0.0,0.8,0.0,0.814814815,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1320.02,71.02,20.41,40.2,41.5,38.8,38.7,38.7,38.5,38.5,39.6,0,0.0,0.0,0.8,0.0,0.833333333,39.6,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1335.02,71.01,20.41,40.2,41.5,38.8,38.7,38.7,38.5,38.5,39.7,0,0.0,0.0,0.8,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1350.02,70.99,20.41,40.3,41.5,38.8,38.8,38.8,38.5,38.5,39.7,0,0.0,0.0,0.8,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1365.02,70.96,20.41,40.3,41.6,38.8,38.8,38.8,38.5,38.5,39.7,0,0.0,0.0,0.8,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1380.02,70.92,20.55,40.3,41.6,38.8,38.8,38.8,38.5,38.5,39.7,0,0.0,0.0,0.8,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1395.02,70.89,20.55,40.3,41.6,38.8,38.8,38.8,38.5,38.5,39.7,0,0.0,0.0,0.8,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1410.02,70.84,20.55,40.4,41.6,38.8,38.8,38.8,38.5,38.5,39.7,0,0.0,0.0,0.84,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1425.02,70.8,20.69,40.4,41.6,38.8,38.8,38.8,38.5,38.5,39.7,0,0.0,0.0,0.84,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1440.02,70.79,20.69,40.4,41.6,38.9,38.8,38.8,38.5,38.5,39.7,0,0.0,0.0,0.84,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1455.02,70.82,20.69,40.4,41.6,38.9,38.8,38.8,38.5,38.5,39.7,0,0.0,0.0,0.84,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1470.02,70.86,20.69,40.5,41.6,38.9,38.8,38.8,38.6,38.6,39.7,0,0.0,0.0,0.84,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1485.02,70.9,20.69,40.5,41.6,38.9,38.9,38.9,38.6,38.6,39.7,0,0.0,0.0,0.84,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1500.02,70.93,20.69,40.5,41.6,38.9,38.9,38.9,38.6,38.6,39.7,0,0.0,0.0,0.84,0.0,0.833333333,39.7,absent,absent,normal,wound,normal,normal,normal,normal,open,TRUE
1515.02,70.94,20.69,40.5,41.6,38.9,38.9,38.9,38.6,38.6,39.8,0,0.0,0.0,0.84,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1530.02,70.95,20.69,40.5,41.6,38.9,38.9,38.9,38.6,38.6,39.8,0,0.0,0.0,0.84,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1545.02,70.98,20.69,40.6,41.6,38.9,38.9,38.9,38.6,38.6,39.8,0,0.0,0.0,0.84,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1560.02,70.98,20.69,40.6,41.6,38.9,38.9,38.9,38.6,38.6,39.8,0,0.0,0.0,0.84,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1575.02,70.99,20.55,40.6,41.6,39.0,38.9,38.9,38.6,38.6,39.8,0,0.0,0.0,0.8,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1590.02,70.97,20.55,40.6,41.7,39.0,38.9,38.9,38.6,38.6,39.8,0,0.0,0.0,0.8,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1605.02,70.95,20.55,40.7,41.7,39.0,38.9,38.9,38.6,38.6,39.8,0,0.0,0.0,0.8,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1620.02,70.91,20.69,40.7,41.7,39.0,39.0,39.0,38.7,38.7,39.8,0,0.0,0.0,0.84,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1635.02,70.89,20.69,40.7,41.7,39.0,39.0,39.0,38.7,38.7,39.8,0,0.0,0.0,0.84,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1650.02,70.9,20.69,40.7,41.7,39.0,39.0,39.0,38.7,38.7,39.8,0,0.0,0.0,0.84,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1665.02,70.88,20.69,40.7,41.7,39.0,39.0,39.0,38.7,38.7,39.8,0,0.0,0.0,0.84,0.0,0.833333333,39.8,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1680.02,70.85,20.69,40.8,41.7,39.0,39.0,39.0,38.7,38.7,39.9,0,0.0,0.0,0.84,0.0,0.833333333,39.9,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1695.02,70.83,20.83,40.8,41.7,39.0,39.0,39.0,38.7,38.7,39.9,0,0.0,0.0,0.84,0.0,0.833333333,39.9,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1710.02,70.83,20.83,40.8,41.7,39.1,39.0,39.0,38.7,38.7,39.9,0,0.0,0.0,0.84,0.0,0.833333333,39.9,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1725.02,70.84,20.83,40.8,41.7,39.1,39.0,39.0,38.7,38.7,39.9,0,0.0,0.0,0.84,0.0,0.833333333,39.9,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1740.02,70.84,20.83,40.8,41.7,39.1,39.0,39.0,38.7,38.7,39.9,0,0.0,0.0,0.84,0.0,0.833333333,39.9,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1755.02,70.82,20.83,40.9,41.7,39.1,39.1,39.1,38.7,38.7,39.9,0,0.0,0.0,0.84,0.0,0.833333333,39.9,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1770.02,70.81,20.98,40.9,41.7,39.1,39.1,39.1,38.7,38.7,39.9,0,0.0,0.0,0.84,0.0,0.833333333,39.9,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1785.02,70.83,20.98,40.9,41.7,39.1,39.1,39.1,38.8,38.8,39.9,0,0.0,0.0,0.84,0.0,0.833333333,39.9,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1800.02,70.84,20.98,40.9,41.8,39.1,39.1,39.1,38.8,38.8,39.9,0,0.0,0.0,0.84,0.0,0.833333333,39.9,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1815.02,70.82,20.98,40.9,41.8,39.1,39.1,39.1,38.8,38.8,39.9,0,0.0,0.0,0.84,0.0,0.833333333,39.9,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1830.02,70.8,20.98,40.9,41.8,39.2,39.1,39.1,38.8,38.8,39.9,0,0.0,0.0,0.84,0.0,0.833333333,39.9,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1845.02,70.78,20.98,41.0,41.8,39.2,39.1,39.1,38.8,38.8,40.0,0,0.0,0.0,0.84,0.0,0.851851852,40.0,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1860.02,70.76,21.13,41.0,41.8,39.2,39.1,39.1,38.8,38.8,40.0,0,0.0,0.0,0.84,0.0,0.851851852,40.0,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1875.02,70.75,21.13,41.0,41.8,39.2,39.2,39.2,38.8,38.8,40.0,0,0.0,0.0,0.84,0.0,0.851851852,40.0,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1890.02,70.71,21.13,41.0,41.8,39.2,39.2,39.2,38.8,38.8,40.0,0,0.0,0.0,0.84,0.0,0.87037037,40.0,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1905.02,70.71,21.28,41.0,41.8,39.2,39.2,39.2,38.8,38.8,40.0,0,0.0,0.0,0.84,0.0,0.87037037,40.0,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
1920.02,70.77,21.28,41.1,41.8,39.2,39.2,39.2,38.8,38.8,40.0,0,0.0,0.0,0.84,0.0,0.87037037,40.0,absent,absent,normal,wound,normal,normal,normal,normal,open,FALSE
