Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
150.02,65.83,22.9,37.5,40.9,40.5,40.5,40.5,40.9,40.9,40.8,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,40.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
165.02,65.75,22.9,37.5,40.7,40.0,40.0,40.0,40.4,40.4,40.4,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,40.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
180.02,65.7,23.08,37.6,40.4,39.6,39.6,39.6,40.0,40.0,40.1,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
195.02,65.66,23.08,37.6,40.2,39.3,39.3,39.3,39.7,39.7,39.8,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,39.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
210.02,65.63,23.08,37.6,39.9,39.0,39.0,39.0,39.5,39.5,39.5,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,39.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
225.02,65.61,23.26,37.7,39.7,38.8,38.8,38.8,39.3,39.3,39.3,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,39.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
240.02,65.59,23.26,37.7,39.5,38.7,38.7,38.7,39.2,39.2,39.2,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,39.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
255.02,65.6,23.26,37.7,39.3,38.5,38.5,38.5,39.1,39.1,39.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8541666666666661,39.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
270.02,65.59,23.26,37.7,39.1,38.4,38.4,38.4,39.0,39.0,38.9,0.0,0.0,0.0,0.8372093023255818,0.0,0.8541666666666661,38.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
285.02,65.57,23.26,37.8,38.9,38.3,38.3,38.3,39.0,39.0,38.8,0.0,0.0,0.0,0.8604651162790696,0.0,0.8749999999999999,38.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
300.02,65.55,23.44,37.8,38.8,38.2,38.2,38.2,38.9,38.9,38.7,0.0,0.0,0.0,0.8604651162790696,0.0,0.8749999999999999,38.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
315.02,65.56,23.44,37.8,38.6,38.2,38.2,38.2,38.8,38.8,38.6,0.0,0.0,0.0,0.8604651162790696,0.0,0.8749999999999999,38.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
330.02,65.56,23.44,37.8,38.5,38.1,38.1,38.1,38.8,38.8,38.5,0.0,0.0,0.0,0.8604651162790696,0.0,0.8749999999999999,38.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
345.02,65.54,23.44,37.8,38.4,38.0,38.0,38.0,38.7,38.7,38.4,0.0,0.0,0.0,0.8604651162790696,0.0,0.8749999999999999,38.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
360.02,65.53,23.44,37.9,38.3,38.0,38.0,38.0,38.7,38.7,38.4,0.0,0.0,0.0,0.8604651162790696,0.0,0.8749999999999999,38.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
375.02,65.51,23.44,37.9,38.2,37.9,37.9,37.9,38.7,38.7,38.3,0.0,0.0,0.0,0.8604651162790696,0.0,0.8749999999999999,38.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
390.02,65.5,23.44,37.9,38.1,37.9,37.9,37.9,38.7,38.7,38.3,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
405.02,65.49,23.44,37.9,38.0,37.9,37.9,37.9,38.6,38.6,38.2,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
420.02,65.48,23.44,37.9,38.0,37.9,37.8,37.8,38.6,38.6,38.2,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
435.02,65.46,23.44,38.0,37.9,37.8,37.8,37.8,38.6,38.6,38.2,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
450.02,65.46,23.44,38.0,37.9,37.8,37.8,37.8,38.6,38.6,38.1,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
465.02,65.46,23.62,38.0,37.8,37.8,37.8,37.8,38.6,38.6,38.1,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
480.02,65.47,23.62,38.0,37.8,37.8,37.8,37.8,38.6,38.6,38.1,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
495.02,65.48,23.44,38.0,37.7,37.8,37.8,37.8,38.6,38.6,38.1,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
510.02,65.47,23.44,38.0,37.7,37.8,37.7,37.7,38.6,38.6,38.0,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
525.02,65.46,23.44,38.1,37.7,37.7,37.7,37.7,38.6,38.6,38.0,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
540.02,65.45,23.44,38.1,37.7,37.7,37.7,37.7,38.5,38.5,38.0,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
555.02,65.45,23.44,38.1,37.6,37.7,37.7,37.7,38.5,38.5,38.0,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
570.02,65.46,23.44,38.1,37.6,37.7,37.7,37.7,38.5,38.5,38.0,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
585.02,65.48,23.44,38.1,37.6,37.7,37.7,37.7,38.5,38.5,38.0,0.0,0.0,0.0,0.883720930232558,0.0,0.8749999999999999,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
600.02,65.52,23.44,38.1,37.6,37.7,37.7,37.7,38.5,38.5,38.0,0.0,0.0,0.0,0.8604651162790696,0.0,0.8749999999999999,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
615.02,65.56,23.44,38.1,37.6,37.7,37.7,37.7,38.5,38.5,38.0,0.0,0.0,0.0,0.8604651162790696,0.0,0.8749999999999999,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
630.02,65.64,23.26,38.2,37.6,37.7,37.7,37.7,38.5,38.5,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8541666666666661,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
645.02,65.71,23.26,38.2,37.6,37.7,37.7,37.7,38.5,38.5,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
660.02,65.76,23.08,38.2,37.5,37.7,37.7,37.7,38.5,38.5,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
675.02,65.78,22.9,38.2,37.5,37.7,37.7,37.7,38.5,38.5,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
690.02,65.78,22.9,38.2,37.5,37.7,37.7,37.7,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
705.02,65.76,22.73,38.2,37.5,37.7,37.7,37.7,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
720.02,65.71,22.73,38.2,37.5,37.7,37.7,37.7,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
735.02,65.65,22.73,38.3,37.5,37.7,37.7,37.7,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
750.02,65.6,22.73,38.3,37.5,37.8,37.7,37.7,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
765.02,65.57,22.73,38.3,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
780.02,65.54,22.73,38.3,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
795.02,65.5,22.9,38.3,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
810.02,65.51,22.9,38.3,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
825.02,65.51,22.9,38.3,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
840.02,65.53,22.9,38.4,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
855.02,65.57,22.9,38.4,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
870.02,65.62,22.9,38.4,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
885.02,65.65,22.73,38.4,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
900.02,65.64,22.73,38.4,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
915.02,65.63,22.73,38.4,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
930.02,65.62,22.73,38.4,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8139534883720928,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
945.02,65.58,22.56,38.4,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8139534883720928,0.0,0.8125000000000003,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
960.02,65.52,22.56,38.4,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8139534883720928,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
975.02,65.45,22.73,38.5,37.5,37.8,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
990.02,65.41,22.73,38.5,37.5,37.9,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1005.02,65.4,22.73,38.5,37.5,37.9,37.8,37.8,38.6,38.6,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1020.02,65.37,22.73,38.5,37.5,37.9,37.9,37.9,38.7,38.7,38.0,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1035.02,65.37,22.73,38.5,37.5,37.9,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1050.02,65.4,22.73,38.5,37.5,37.9,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1065.02,65.43,22.73,38.5,37.5,37.9,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1080.02,65.45,22.73,38.5,37.5,37.9,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1095.02,65.47,22.73,38.5,37.6,37.9,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.8139534883720928,0.0,0.8333333333333331,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1110.02,65.48,22.73,38.5,37.6,37.9,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.8139534883720928,0.0,0.8333333333333331,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1125.02,65.47,22.56,38.6,37.6,37.9,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1140.02,65.44,22.56,38.6,37.6,37.9,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1155.02,65.41,22.56,38.6,37.6,37.9,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1170.02,65.38,22.56,38.6,37.6,37.9,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1185.02,65.35,22.56,38.6,37.6,37.9,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1200.02,65.3,22.56,38.6,37.6,37.9,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1215.02,65.25,22.56,38.6,37.6,38.0,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.8139534883720928,0.0,0.8125000000000003,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1230.02,65.41,22.56,38.6,37.6,38.0,37.9,37.9,38.7,38.7,38.1,0.0,0.0,0.0,0.8139534883720928,0.0,0.8333333333333331,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1245.02,65.08,22.73,38.6,37.6,38.0,38.0,38.0,38.7,38.7,38.1,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1260.02,64.92,22.73,38.6,37.6,38.0,38.0,38.0,38.7,38.7,38.1,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1275.02,64.92,22.73,38.6,37.6,38.0,38.0,38.0,38.7,38.7,38.1,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1290.02,64.94,22.73,38.6,37.6,38.0,38.0,38.0,38.7,38.7,38.1,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1305.02,64.97,22.73,38.7,37.6,38.0,38.0,38.0,38.8,38.8,38.1,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1320.02,65.0,22.73,38.7,37.6,38.0,38.0,38.0,38.8,38.8,38.1,0.0,0.0,0.0,0.8139534883720928,0.0,0.8333333333333331,38.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1335.02,65.01,22.73,38.7,37.6,38.0,38.0,38.0,38.8,38.8,38.2,0.0,0.0,0.0,0.8139534883720928,0.0,0.8333333333333331,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1350.02,65.02,22.56,38.7,37.6,38.0,38.0,38.0,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1365.02,65.03,22.56,38.7,37.6,38.0,38.0,38.0,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1380.02,65.01,22.56,38.7,37.6,38.0,38.0,38.0,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1395.02,64.99,22.56,38.7,37.6,38.0,38.0,38.0,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1410.02,64.98,22.56,38.7,37.6,38.0,38.0,38.0,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1425.02,64.95,22.56,38.7,37.6,38.0,38.0,38.0,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1440.02,64.93,22.39,38.7,37.6,38.1,38.0,38.0,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1455.02,64.9,22.56,38.7,37.6,38.1,38.0,38.0,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1470.02,64.86,22.56,38.7,37.6,38.1,38.1,38.1,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1485.02,64.85,22.56,38.7,37.6,38.1,38.1,38.1,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1500.02,64.83,22.56,38.8,37.6,38.1,38.1,38.1,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1515.02,64.81,22.56,38.8,37.7,38.1,38.1,38.1,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1530.02,64.79,22.56,38.8,37.7,38.1,38.1,38.1,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1545.02,64.77,22.56,38.8,37.7,38.1,38.1,38.1,38.8,38.8,38.2,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1560.02,64.72,22.56,38.8,37.7,38.1,38.1,38.1,38.8,38.8,38.2,0.0,0.0,0.0,0.8139534883720928,0.0,0.8125000000000003,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1575.02,64.68,22.73,38.8,37.7,38.1,38.1,38.1,38.8,38.8,38.2,0.0,0.0,0.0,0.8139534883720928,0.0,0.8333333333333331,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1590.02,64.66,22.73,38.8,37.7,38.1,38.1,38.1,38.8,38.8,38.2,0.0,0.0,0.0,0.8139534883720928,0.0,0.8333333333333331,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1605.02,64.63,22.73,38.8,37.7,38.1,38.1,38.1,38.8,38.8,38.2,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1620.02,64.61,22.73,38.8,37.7,38.1,38.1,38.1,38.8,38.8,38.2,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1635.02,64.61,22.73,38.8,37.7,38.1,38.1,38.1,38.8,38.8,38.2,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1650.02,64.62,22.9,38.8,37.7,38.1,38.1,38.1,38.8,38.8,38.2,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1665.02,64.68,22.73,38.8,37.7,38.1,38.1,38.1,38.9,38.9,38.3,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1680.02,64.7,22.73,38.8,37.7,38.2,38.1,38.1,38.9,38.9,38.3,0.0,0.0,0.0,0.8372093023255818,0.0,0.8333333333333331,38.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1695.02,64.7,22.73,38.8,37.7,38.2,38.1,38.1,38.9,38.9,38.3,0.0,0.0,0.0,0.8139534883720928,0.0,0.8333333333333331,38.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1710.02,64.72,22.73,38.8,37.7,38.2,38.1,38.1,38.9,38.9,38.3,0.0,0.0,0.0,0.8139534883720928,0.0,0.8333333333333331,38.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1725.02,64.73,22.73,38.8,37.7,38.2,38.2,38.2,38.9,38.9,38.3,0.0,0.0,0.0,0.790697674418605,0.0,0.7916666666666674,38.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
