Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
510.02,55.27,22.9,39.9,40.4,40.7,40.7,40.7,42.1,42.1,41.1,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,41.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
525.02,55.26,22.9,39.9,40.2,40.6,40.6,40.6,42.0,42.0,41.0,0.0,0.0,0.0,0.7500000000000003,0.0,0.7500000000000002,41.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
540.02,55.23,22.9,40.0,40.1,40.5,40.5,40.5,41.9,41.9,40.9,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.9,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
555.02,55.19,23.08,40.0,40.0,40.4,40.4,40.4,41.8,41.8,40.8,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.8,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
570.02,55.16,23.08,40.1,39.8,40.4,40.3,40.3,41.8,41.8,40.7,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.7,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
585.02,55.14,23.08,40.1,39.7,40.3,40.3,40.3,41.7,41.7,40.6,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
600.02,55.12,23.26,40.2,39.6,40.2,40.2,40.2,41.7,41.7,40.6,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.6,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
615.02,55.11,23.26,40.2,39.5,40.2,40.2,40.2,41.6,41.6,40.5,0.0,0.0,0.0,0.7749999999999998,0.0,0.7727272727272735,40.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
630.02,55.1,23.26,40.2,39.4,40.1,40.1,40.1,41.6,41.6,40.4,0.0,0.0,0.0,0.7749999999999998,0.0,0.7727272727272735,40.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
645.02,55.11,23.26,40.3,39.3,40.1,40.1,40.1,41.5,41.5,40.4,0.0,0.0,0.0,0.7749999999999998,0.0,0.7727272727272735,40.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
660.02,55.13,23.44,40.3,39.3,40.1,40.0,40.0,41.5,41.5,40.3,0.0,0.0,0.0,0.7749999999999998,0.0,0.7727272727272735,40.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
675.02,55.16,23.44,40.3,39.2,40.0,40.0,40.0,41.5,41.5,40.3,0.0,0.0,0.0,0.7749999999999998,0.0,0.7727272727272735,40.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
690.02,55.2,23.26,40.4,39.1,40.0,40.0,40.0,41.5,41.5,40.2,0.0,0.0,0.0,0.7749999999999998,0.0,0.7727272727272735,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
705.02,55.21,23.26,40.4,39.1,40.0,40.0,40.0,41.4,41.4,40.2,0.0,0.0,0.0,0.7749999999999998,0.0,0.7727272727272735,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
720.02,55.21,23.26,40.4,39.0,40.0,39.9,39.9,41.4,41.4,40.2,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
735.02,55.22,23.26,40.4,39.0,39.9,39.9,39.9,41.4,41.4,40.2,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
750.02,55.22,23.26,40.5,38.9,39.9,39.9,39.9,41.4,41.4,40.1,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
765.02,55.22,23.26,40.5,38.9,39.9,39.9,39.9,41.4,41.4,40.1,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
780.02,55.21,23.26,40.5,38.9,39.9,39.9,39.9,41.4,41.4,40.1,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
795.02,55.19,23.26,40.5,38.8,39.9,39.9,39.9,41.4,41.4,40.1,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
810.02,55.17,23.26,40.6,38.8,39.9,39.9,39.9,41.3,41.3,40.1,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
825.02,55.16,23.26,40.6,38.8,39.9,39.9,39.9,41.3,41.3,40.0,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
840.02,55.14,23.26,40.6,38.8,39.9,39.8,39.8,41.3,41.3,40.0,0.0,0.0,0.0,0.7500000000000003,0.0,0.7727272727272735,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
855.02,55.12,23.26,40.6,38.7,39.9,39.8,39.8,41.3,41.3,40.0,0.0,0.0,0.0,0.7749999999999998,0.0,0.7727272727272735,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
870.02,55.1,23.44,40.7,38.7,39.9,39.8,39.8,41.3,41.3,40.0,0.0,0.0,0.0,0.7749999999999998,0.0,0.7727272727272735,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
885.02,55.08,23.44,40.7,38.7,39.9,39.8,39.8,41.3,41.3,40.0,0.0,0.0,0.0,0.7749999999999998,0.0,0.7727272727272735,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
900.02,55.05,23.44,40.7,38.7,39.9,39.8,39.8,41.3,41.3,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
915.02,55.03,23.62,40.7,38.7,39.9,39.8,39.8,41.3,41.3,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
930.02,55.02,23.62,40.8,38.7,39.9,39.9,39.9,41.3,41.3,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
945.02,55.01,23.62,40.8,38.7,39.9,39.9,39.9,41.3,41.3,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
960.02,55.01,23.81,40.8,38.7,39.9,39.9,39.9,41.3,41.3,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
975.02,55.02,23.81,40.8,38.6,39.9,39.9,39.9,41.3,41.3,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
990.02,55.05,23.81,40.8,38.6,39.9,39.9,39.9,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1005.02,55.08,23.81,40.9,38.6,39.9,39.9,39.9,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1020.02,55.11,23.81,40.9,38.6,39.9,39.9,39.9,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1035.02,55.13,23.62,40.9,38.6,39.9,39.9,39.9,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1050.02,55.14,23.62,40.9,38.6,39.9,39.9,39.9,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1065.02,55.13,23.62,40.9,38.6,39.9,39.9,39.9,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1080.02,55.14,23.62,40.9,38.6,40.0,39.9,39.9,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1095.02,55.14,23.62,41.0,38.6,40.0,39.9,39.9,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1110.02,55.14,23.62,41.0,38.6,40.0,39.9,39.9,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7727272727272735,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1125.02,55.14,23.62,41.0,38.6,40.0,39.9,39.9,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7727272727272735,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1140.02,55.14,23.62,41.0,38.6,40.0,39.9,39.9,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7727272727272735,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1155.02,55.13,23.62,41.0,38.6,40.0,40.0,40.0,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7727272727272735,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1170.02,55.11,23.62,41.1,38.6,40.0,40.0,40.0,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1185.02,55.1,23.62,41.1,38.6,40.0,40.0,40.0,41.4,41.4,40.0,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.0,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1200.02,55.09,23.62,41.1,38.6,40.0,40.0,40.0,41.4,41.4,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1215.02,55.07,23.62,41.1,38.6,40.0,40.0,40.0,41.4,41.4,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1230.02,55.06,23.81,41.1,38.6,40.0,40.0,40.0,41.4,41.4,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1245.02,55.06,23.81,41.1,38.6,40.0,40.0,40.0,41.4,41.4,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1260.02,55.07,23.81,41.1,38.6,40.1,40.0,40.0,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1275.02,55.07,23.81,41.2,38.6,40.1,40.0,40.0,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1290.02,55.06,23.81,41.2,38.6,40.1,40.0,40.0,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1305.02,55.06,23.81,41.2,38.6,40.1,40.0,40.0,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1320.02,55.05,24.0,41.2,38.6,40.1,40.0,40.0,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1335.02,55.05,24.0,41.2,38.6,40.1,40.1,40.1,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1350.02,55.03,24.0,41.2,38.6,40.1,40.1,40.1,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1365.02,55.02,24.0,41.2,38.6,40.1,40.1,40.1,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.818181818181818,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1380.02,55.01,24.19,41.3,38.6,40.1,40.1,40.1,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.818181818181818,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1395.02,55.0,24.19,41.3,38.6,40.1,40.1,40.1,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.818181818181818,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1410.02,55.02,24.19,41.3,38.6,40.1,40.1,40.1,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.818181818181818,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1425.02,55.04,24.19,41.3,38.6,40.2,40.1,40.1,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.818181818181818,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1440.02,55.07,24.19,41.3,38.7,40.2,40.1,40.1,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.818181818181818,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1455.02,55.11,24.19,41.3,38.7,40.2,40.1,40.1,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.818181818181818,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1470.02,55.14,24.19,41.3,38.7,40.2,40.1,40.1,41.5,41.5,40.1,0.0,0.0,0.0,0.8000000000000004,0.0,0.818181818181818,40.1,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1485.02,55.18,24.19,41.3,38.7,40.2,40.1,40.1,41.5,41.5,40.2,0.0,0.0,0.0,0.8000000000000004,0.0,0.818181818181818,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1500.02,55.2,24.19,41.3,38.7,40.2,40.2,40.2,41.5,41.5,40.2,0.0,0.0,0.0,0.8000000000000004,0.0,0.818181818181818,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,TRUE
1515.02,55.23,24.19,41.4,38.7,40.2,40.2,40.2,41.5,41.5,40.2,0.0,0.0,0.0,0.8000000000000004,0.0,0.818181818181818,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1530.02,55.26,24.0,41.4,38.7,40.2,40.2,40.2,41.6,41.6,40.2,0.0,0.0,0.0,0.8000000000000004,0.0,0.818181818181818,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1545.02,55.27,24.0,41.4,38.7,40.2,40.2,40.2,41.6,41.6,40.2,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1560.02,55.27,24.0,41.4,38.7,40.2,40.2,40.2,41.6,41.6,40.2,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1575.02,55.29,24.0,41.4,38.7,40.2,40.2,40.2,41.6,41.6,40.2,0.0,0.0,0.0,0.8000000000000004,0.0,0.7954545454545457,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1590.02,55.3,24.0,41.4,38.7,40.2,40.2,40.2,41.6,41.6,40.2,10.0,0.002,0.0,0.8000000000000004,0.0,0.7954545454545457,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1605.02,55.31,24.0,41.4,38.7,40.3,40.2,40.2,41.6,41.6,40.2,10.0,0.002,0.0,0.8000000000000004,0.0,0.818181818181818,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1620.02,55.33,24.0,41.4,38.7,40.3,40.2,40.2,41.6,41.6,40.2,10.0,0.002,0.0,0.8000000000000004,0.0,0.818181818181818,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1635.02,55.33,24.19,41.4,38.7,40.3,40.2,40.2,41.6,41.6,40.2,10.0,0.002,0.0,0.8000000000000004,0.0,0.818181818181818,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1650.02,55.36,24.19,41.4,38.7,40.3,40.2,40.2,41.6,41.6,40.2,10.0,0.002,0.0,0.8000000000000004,0.0,0.818181818181818,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1665.02,55.37,24.19,41.5,38.7,40.3,40.2,40.2,41.6,41.6,40.2,20.0,0.004,0.0,0.8000000000000004,0.0,0.818181818181818,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1680.02,55.38,24.19,41.5,38.7,40.3,40.2,40.2,41.6,41.6,40.2,20.0,0.004,0.0,0.8000000000000004,0.0,0.818181818181818,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1695.02,55.4,24.19,41.5,38.7,40.3,40.3,40.3,41.6,41.6,40.2,20.0,0.004,0.0,0.8000000000000004,0.0,0.818181818181818,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1710.02,55.41,24.19,41.5,38.7,40.3,40.3,40.3,41.6,41.6,40.2,20.0,0.004,0.0,0.8000000000000004,0.0,0.818181818181818,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
1725.02,55.43,24.19,41.5,38.7,40.3,40.3,40.3,41.6,41.6,40.2,20.0,0.004,0.0,0.8000000000000004,0.0,0.818181818181818,40.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open,FALSE
