Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
375.02,78.45,19.87,37.2,38.1,38.0,38.3,38.0,37.9,37.9,38.0,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
390.02,78.43,19.87,37.2,38.0,38.0,38.3,38.0,37.9,37.9,38.0,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
405.02,78.42,19.87,37.3,38.0,38.0,38.3,37.9,37.9,37.9,38.0,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
420.02,78.41,19.87,37.3,38.0,37.9,38.3,37.9,37.9,37.9,38.0,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
435.02,78.39,19.87,37.3,38.0,37.9,38.3,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
450.02,78.38,20.0,37.3,38.0,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
465.02,78.39,20.0,37.3,37.9,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
480.02,78.39,19.87,37.3,37.9,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
495.02,78.37,19.87,37.3,37.9,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
510.02,78.36,19.87,37.3,37.9,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
525.02,78.35,19.87,37.4,37.9,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
540.02,78.34,19.87,37.4,37.9,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
555.02,78.33,20.0,37.4,37.9,37.9,38.2,37.8,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
570.02,78.33,20.0,37.4,37.8,37.8,38.2,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
585.02,78.33,19.87,37.4,37.8,37.8,38.2,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
600.02,78.3,19.87,37.4,37.8,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
615.02,78.29,19.87,37.4,37.8,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
630.02,78.28,19.87,37.4,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
645.02,78.26,19.87,37.4,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
660.02,78.25,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
675.02,78.23,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
690.02,78.23,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
705.02,78.21,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
720.02,78.2,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
735.02,78.18,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
750.02,78.17,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
765.02,78.16,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
780.02,78.14,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
795.02,78.13,19.87,37.5,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
810.02,78.12,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
825.02,78.11,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
840.02,78.09,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
855.02,78.08,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
870.02,78.07,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
885.02,78.06,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
900.02,78.07,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
915.02,78.1,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
930.02,78.16,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
945.02,78.22,19.74,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.8809523809523813,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
960.02,78.25,19.74,37.7,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
975.02,78.28,19.61,37.7,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
990.02,78.26,19.61,37.7,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1005.02,78.2,19.48,37.7,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1020.02,78.13,19.48,37.7,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1035.02,78.05,19.48,37.7,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1050.02,77.99,19.48,37.7,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1065.02,77.95,19.61,37.7,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1080.02,77.93,19.61,37.7,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1095.02,77.96,19.61,37.7,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1110.02,78.0,19.61,37.7,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1125.02,78.03,19.61,37.8,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1140.02,78.05,19.61,37.8,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1155.02,78.05,19.48,37.8,37.7,37.9,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1170.02,78.02,19.48,37.8,37.7,37.9,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1185.02,77.99,19.48,37.8,37.7,37.9,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1200.02,77.96,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1215.02,77.89,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1230.02,77.83,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1245.02,77.78,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1260.02,77.72,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1275.02,77.71,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1290.02,77.72,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1305.02,77.74,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1320.02,77.78,19.48,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1335.02,77.8,19.48,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1350.02,77.81,19.48,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1365.02,77.8,19.48,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1380.02,77.77,19.35,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1395.02,77.72,19.35,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1410.02,77.68,19.35,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1425.02,77.66,19.35,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1440.02,77.64,19.35,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1455.02,77.61,19.35,37.9,37.7,37.9,38.2,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1470.02,77.58,19.35,37.9,37.7,37.9,38.2,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1485.02,77.53,19.35,37.9,37.7,37.9,38.2,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1500.02,77.48,19.48,37.9,37.7,37.9,38.2,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1515.02,77.45,19.48,38.0,37.7,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1530.02,77.42,19.48,38.0,37.8,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1545.02,77.37,19.48,38.0,37.8,37.9,38.2,37.9,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1560.02,77.34,19.61,38.0,37.8,37.9,38.2,37.9,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1575.02,77.33,19.61,38.0,37.8,37.9,38.2,37.9,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1590.02,77.35,19.61,38.0,37.8,38.0,38.2,37.9,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1605.02,77.39,19.61,38.0,37.8,38.0,38.2,37.9,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1620.02,77.42,19.61,38.0,37.8,38.0,38.2,37.9,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1635.02,77.44,19.48,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1650.02,77.46,19.48,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1665.02,77.46,19.48,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1680.02,77.47,19.35,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1695.02,77.46,19.35,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1710.02,77.42,19.35,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1725.02,77.38,19.35,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1740.02,77.35,19.35,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1755.02,77.32,19.35,38.1,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1770.02,77.3,19.35,38.1,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
