Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
390.02,71.18,18.52,36.7,36.1,35.9,35.9,36.2,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
405.02,71.17,18.52,36.7,36.2,35.9,36.0,36.2,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
420.02,71.17,18.52,36.7,36.2,36.0,36.0,36.2,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
435.02,71.21,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
450.02,71.26,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
465.02,71.27,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
480.02,71.29,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
495.02,71.27,18.4,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
510.02,71.24,18.4,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
525.02,71.2,18.4,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
540.02,71.14,18.4,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
555.02,71.11,18.4,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
570.02,71.07,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
585.02,71.08,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
600.02,71.13,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
615.02,71.15,18.52,36.7,36.3,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
630.02,71.19,18.52,36.7,36.3,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
645.02,71.22,18.4,36.7,36.3,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
660.02,71.19,18.4,36.7,36.3,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
675.02,71.19,18.4,36.7,36.3,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
690.02,71.16,18.4,36.7,36.3,36.0,36.0,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
705.02,71.14,18.29,36.7,36.3,36.0,36.0,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
720.02,71.11,18.29,36.7,36.3,36.0,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
735.02,71.07,18.29,36.7,36.3,36.0,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
750.02,71.06,18.4,36.7,36.3,36.0,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
765.02,71.0,18.4,36.7,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
780.02,70.97,18.4,36.7,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
795.02,70.92,18.4,36.7,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
810.02,70.87,18.4,36.7,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
825.02,70.85,18.52,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
840.02,70.83,18.52,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
855.02,70.85,18.52,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
870.02,70.89,18.52,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
885.02,70.9,18.52,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
900.02,70.95,18.52,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
915.02,70.96,18.4,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
930.02,70.96,18.4,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
945.02,70.96,18.29,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
960.02,70.91,18.29,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
975.02,70.88,18.29,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
990.02,70.84,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1005.02,70.8,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1020.02,70.78,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1035.02,70.74,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1050.02,70.72,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1065.02,70.68,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1080.02,70.66,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1095.02,72.34,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1110.02,70.62,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1125.02,70.6,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1140.02,70.54,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1155.02,70.5,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1170.02,70.43,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1185.02,70.39,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1200.02,70.36,18.52,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1215.02,70.35,18.52,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1230.02,70.38,18.52,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1245.02,70.42,18.52,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1260.02,70.42,18.52,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1275.02,70.45,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1290.02,70.44,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1305.02,70.44,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1320.02,70.42,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1335.02,70.37,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.857142857142857,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1350.02,68.73,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.857142857142857,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1365.02,70.28,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.857142857142857,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1380.02,70.25,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1395.02,70.22,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1410.02,70.19,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1425.02,70.16,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1440.02,70.12,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1455.02,70.12,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1470.02,70.09,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1485.02,70.07,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1500.02,70.06,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,TRUE
1515.02,70.01,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1530.02,69.99,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1545.02,69.92,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1560.02,69.87,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1575.02,69.85,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1590.02,69.81,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1605.02,69.83,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1620.02,69.85,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1635.02,69.86,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1650.02,69.9,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1665.02,69.9,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1680.02,69.92,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1695.02,69.93,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1710.02,69.9,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1725.02,69.88,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1740.02,69.84,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1755.02,69.81,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
1770.02,69.79,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open,FALSE
