Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular,GoldenWindow
915.02,64.88,15.23,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
930.02,64.85,15.23,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
945.02,64.83,15.23,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
960.02,64.83,15.15,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
975.02,64.84,15.15,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
990.02,64.83,15.15,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1005.02,64.8,15.23,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1020.02,64.78,15.23,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1035.02,64.78,15.23,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1050.02,64.8,15.23,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1065.02,64.81,15.23,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1080.02,64.79,15.23,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1095.02,64.76,15.15,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1110.02,64.75,15.15,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1125.02,64.76,15.15,36.9,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1140.02,64.77,15.15,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1155.02,64.76,15.15,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1170.02,64.78,15.15,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1185.02,64.83,15.08,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1200.02,64.86,15.08,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1215.02,64.85,15.0,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1230.02,64.83,14.93,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1245.02,64.85,14.93,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1260.02,64.86,14.85,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.968253968,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1275.02,64.81,14.85,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.968253968,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1290.02,64.77,14.85,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1305.02,64.78,14.85,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1320.02,64.74,14.85,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1335.02,64.67,14.85,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.968253968,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1350.02,64.65,14.85,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1365.02,64.65,14.93,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1380.02,64.61,14.93,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1395.02,64.57,15.0,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1410.02,64.58,15.0,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1425.02,64.62,15.0,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,1.0,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1440.02,64.62,15.0,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1455.02,64.62,15.0,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1470.02,64.64,15.0,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1485.02,64.69,14.93,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1500.02,64.65,14.93,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,TRUE
1515.02,64.66,14.85,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.968253968,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1530.02,64.69,14.85,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1545.02,64.65,14.85,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1560.02,64.61,14.78,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1575.02,64.63,14.78,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1590.02,64.62,14.78,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1605.02,64.56,14.78,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1620.02,64.55,14.78,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1635.02,64.55,14.85,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1650.02,64.5,14.85,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1665.02,64.45,14.85,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1680.02,64.45,14.93,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1695.02,64.45,14.93,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1710.02,64.41,15.0,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1725.02,64.4,15.0,36.8,35.5,35.2,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1740.02,64.44,15.0,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1755.02,64.47,15.0,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1770.02,64.46,15.0,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1785.02,64.46,15.0,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.982142857,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1800.02,64.49,14.93,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1815.02,64.52,14.93,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.984126984,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1830.02,64.49,14.93,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.968253968,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1845.02,64.5,14.85,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1860.02,64.51,14.85,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1875.02,64.47,14.85,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1890.02,64.46,14.78,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1905.02,64.48,14.78,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1920.02,64.45,14.78,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
1935.02,64.4,14.78,36.8,35.5,35.1,35.2,35.2,35.4,35.4,34.4,0,0,0.0,0.964285714,0.0,0.952380952,absent,present|absent,normal,normal,normal,normal,abnormal,normal,closed,FALSE
