Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
240.02,56.46,15.96,36.7,34.1,33.5,33.5,33.5,33.9,33.9,34.4,140,0.028,0.0,0.95,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
255.02,56.93,15.87,36.7,34.1,33.5,33.5,33.5,33.9,33.9,34.4,150,0.03,0.0,0.925,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
270.02,56.99,15.79,36.7,34.0,33.5,33.5,33.5,33.9,33.9,34.4,150,0.03,0.0,0.925,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
285.02,57.05,15.79,36.7,34.0,33.5,33.5,33.5,33.8,33.8,34.4,160,0.032,0.0,0.9,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
300.02,57.11,15.79,36.7,34.0,33.4,33.5,33.5,33.8,33.8,34.4,170,0.034,0.0,0.9,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
315.02,57.16,15.79,36.6,34.0,33.4,33.5,33.5,33.8,33.8,34.4,180,0.036,0.0,0.9,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
330.02,57.21,15.87,36.6,34.0,33.4,33.5,33.5,33.8,33.8,34.4,180,0.036,0.0,0.925,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
345.02,57.3,15.96,36.6,34.0,33.4,33.5,33.5,33.8,33.8,34.4,190,0.038,0.0,0.925,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
360.02,57.38,15.96,36.6,34.0,33.4,33.4,33.4,33.8,33.8,34.4,200,0.04,0.0,0.925,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
375.02,57.47,16.04,36.6,34.0,33.4,33.4,33.4,33.8,33.8,34.4,200,0.04,0.0,0.925,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
390.02,57.59,16.04,36.6,34.0,33.4,33.4,33.4,33.8,33.8,34.4,210,0.042,0.0,0.925,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
405.02,57.61,16.13,36.6,34.0,33.4,33.4,33.4,33.8,33.8,34.4,220,0.044,0.0,0.925,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
420.02,57.95,16.13,36.6,34.0,33.4,33.4,33.4,33.8,33.8,34.4,220,0.044,0.0,0.925,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
435.02,58.2,16.13,36.6,34.0,33.4,33.4,33.4,33.8,33.8,34.4,230,0.046,0.0,0.925,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
450.02,58.33,16.04,36.6,33.9,33.4,33.4,33.4,33.7,33.7,34.4,240,0.048,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
465.02,58.44,16.04,36.6,33.9,33.3,33.4,33.4,33.7,33.7,34.4,240,0.048,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
480.02,58.54,16.04,36.6,33.9,33.3,33.4,33.4,33.7,33.7,34.4,250,0.05,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
495.02,58.64,16.04,36.6,33.9,33.3,33.4,33.4,33.7,33.7,34.4,260,0.052,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
510.02,58.73,16.04,36.6,33.9,33.3,33.4,33.4,33.7,33.7,34.4,260,0.052,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
525.02,58.8,16.04,36.6,33.9,33.3,33.3,33.3,33.7,33.7,34.4,270,0.054,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
540.02,59.02,16.04,36.6,33.9,33.3,33.3,33.3,33.7,33.7,34.4,280,0.056,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
555.02,59.03,16.13,36.6,33.9,33.3,33.3,33.3,33.7,33.7,34.4,280,0.056,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
570.02,59.15,16.13,36.6,33.9,33.3,33.3,33.3,33.7,33.7,34.4,290,0.058,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
585.02,59.22,16.22,36.6,33.9,33.3,33.3,33.3,33.7,33.7,34.4,300,0.06,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
600.02,59.28,16.3,36.6,33.9,33.3,33.3,33.3,33.6,33.6,34.4,300,0.06,0.0,0.9,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
615.02,59.37,16.39,36.5,33.8,33.3,33.3,33.3,33.6,33.6,34.4,310,0.062,0.0,0.9,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
630.02,59.49,16.39,36.5,33.8,33.2,33.3,33.3,33.6,33.6,34.4,310,0.062,0.0,0.9,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
645.02,59.62,16.39,36.5,33.8,33.2,33.3,33.3,33.6,33.6,34.4,320,0.064,0.0,0.9,0.0,0.913043478,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
660.02,59.76,16.39,36.5,33.8,33.2,33.3,33.3,33.6,33.6,34.4,330,0.066,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
675.02,59.87,16.39,36.5,33.8,33.2,33.2,33.2,33.6,33.6,34.4,330,0.066,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
690.02,60.01,16.39,36.5,33.8,33.2,33.2,33.2,33.6,33.6,34.4,340,0.068,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
705.02,60.25,16.39,36.5,33.8,33.2,33.2,33.2,33.6,33.6,34.4,340,0.068,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
720.02,60.43,16.39,36.5,33.8,33.2,33.2,33.2,33.6,33.6,34.4,350,0.07,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
735.02,60.53,16.39,36.5,33.8,33.2,33.2,33.2,33.6,33.6,34.4,360,0.072,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
750.02,60.61,16.39,36.5,33.8,33.2,33.2,33.2,33.5,33.5,34.4,360,0.072,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
765.02,60.68,16.39,36.5,33.7,33.2,33.2,33.2,33.5,33.5,34.4,370,0.074,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
780.02,60.76,16.39,36.5,33.7,33.1,33.2,33.2,33.5,33.5,34.4,370,0.074,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
795.02,60.83,16.39,36.5,33.7,33.1,33.2,33.2,33.5,33.5,34.4,380,0.076,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
810.02,60.9,16.48,36.5,33.7,33.1,33.2,33.2,33.5,33.5,34.4,380,0.076,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
825.02,60.97,16.48,36.5,33.7,33.1,33.1,33.1,33.5,33.5,34.4,390,0.078,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
840.02,61.04,16.57,36.5,33.7,33.1,33.1,33.1,33.5,33.5,34.4,390,0.078,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
855.02,61.09,16.57,36.5,33.7,33.1,33.1,33.1,33.5,33.5,34.4,400,0.08,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
870.02,61.14,16.67,36.5,33.7,33.1,33.1,33.1,33.5,33.5,34.4,410,0.082,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
885.02,61.2,16.76,36.5,33.7,33.1,33.1,33.1,33.4,33.4,34.4,410,0.082,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
900.02,61.38,16.76,36.5,33.7,33.1,33.1,33.1,33.4,33.4,34.4,420,0.084,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
915.02,61.62,16.85,36.5,33.6,33.1,33.1,33.1,33.4,33.4,34.4,420,0.084,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
930.02,61.73,16.85,36.5,33.6,33.0,33.1,33.1,33.4,33.4,34.4,430,0.086,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
945.02,61.84,16.85,36.4,33.6,33.0,33.1,33.1,33.4,33.4,34.4,430,0.086,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
960.02,61.95,16.85,36.4,33.6,33.0,33.1,33.1,33.4,33.4,34.4,440,0.088,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
975.02,62.07,16.85,36.4,33.6,33.0,33.0,33.0,33.4,33.4,34.4,440,0.088,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
990.02,62.19,16.85,36.4,33.6,33.0,33.0,33.0,33.4,33.4,34.4,450,0.09,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1005.02,62.3,16.85,36.4,33.6,33.0,33.0,33.0,33.4,33.4,34.4,450,0.09,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1020.02,62.39,16.85,36.4,33.6,33.0,33.0,33.0,33.4,33.4,34.4,460,0.092,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1035.02,62.48,16.85,36.4,33.6,33.0,33.0,33.0,33.4,33.4,34.4,460,0.092,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1050.02,62.56,16.85,36.4,33.6,33.0,33.0,33.0,33.3,33.3,34.4,470,0.094,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1065.02,62.91,16.85,36.4,33.5,33.0,33.0,33.0,33.3,33.3,34.4,470,0.094,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1080.02,62.99,16.85,36.4,33.5,33.0,33.0,33.0,33.3,33.3,34.4,470,0.094,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1095.02,63.05,16.85,36.4,33.5,32.9,33.0,33.0,33.3,33.3,34.4,480,0.096,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1110.02,63.11,16.85,36.4,33.5,32.9,33.0,33.0,33.3,33.3,34.4,480,0.096,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1125.02,63.19,16.85,36.4,33.5,32.9,33.0,33.0,33.3,33.3,34.4,490,0.098,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1140.02,63.24,16.95,36.4,33.5,32.9,32.9,32.9,33.3,33.3,34.4,490,0.098,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1155.02,63.29,16.95,36.4,33.5,32.9,32.9,32.9,33.3,33.3,34.4,500,0.1,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1170.02,63.36,17.05,36.4,33.5,32.9,32.9,32.9,33.3,33.3,34.4,500,0.1,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1185.02,63.44,17.05,36.4,33.5,32.9,32.9,32.9,33.3,33.3,34.4,510,0.102,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1200.02,63.53,17.14,36.4,33.5,32.9,32.9,32.9,33.2,33.2,34.4,510,0.102,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1215.02,63.58,17.14,36.4,33.4,32.9,32.9,32.9,33.2,33.2,34.4,510,0.102,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1230.02,63.62,17.14,36.4,33.4,32.9,32.9,32.9,33.2,33.2,34.4,520,0.104,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1245.02,63.69,17.24,36.4,33.4,32.9,32.9,32.9,33.2,33.2,34.4,520,0.104,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1260.02,63.74,17.24,36.4,33.4,32.8,32.9,32.9,33.2,33.2,34.4,530,0.106,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1275.02,63.77,17.34,36.4,33.4,32.8,32.9,32.9,33.2,33.2,34.4,530,0.106,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1290.02,63.95,17.44,36.4,33.4,32.8,32.9,32.9,33.2,33.2,34.4,540,0.108,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1305.02,64.08,17.44,36.3,33.4,32.8,32.8,32.8,33.2,33.2,34.4,540,0.108,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1320.02,64.23,17.44,36.3,33.4,32.8,32.8,32.8,33.2,33.2,34.4,540,0.108,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1335.02,64.37,17.54,36.3,33.4,32.8,32.8,32.8,33.2,33.2,34.4,550,0.11,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1350.02,64.48,17.54,36.3,33.4,32.8,32.8,32.8,33.2,33.2,34.4,550,0.11,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1365.02,64.59,17.54,36.3,33.4,32.8,32.8,32.8,33.1,33.1,34.4,560,0.112,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1380.02,64.72,17.44,36.3,33.3,32.8,32.8,32.8,33.1,33.1,34.4,560,0.112,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1395.02,64.79,17.44,36.3,33.3,32.8,32.8,32.8,33.1,33.1,34.4,570,0.114,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1410.02,64.9,17.44,36.3,33.3,32.8,32.8,32.8,33.1,33.1,34.4,570,0.114,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1425.02,64.99,17.44,36.3,33.3,32.7,32.8,32.8,33.1,33.1,34.4,570,0.114,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1440.02,65.07,17.44,36.3,33.3,32.7,32.8,32.8,33.1,33.1,34.4,580,0.116,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1455.02,65.18,17.44,36.3,33.3,32.7,32.8,32.8,33.1,33.1,34.4,580,0.116,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1470.02,65.34,17.44,36.3,33.3,32.7,32.7,32.7,33.1,33.1,34.4,590,0.118,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1485.02,65.56,17.44,36.3,33.3,32.7,32.7,32.7,33.1,33.1,34.4,590,0.118,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1500.02,65.65,17.44,36.3,33.3,32.7,32.7,32.7,33.1,33.1,34.4,600,0.12,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1515.02,65.7,17.54,36.3,33.3,32.7,32.7,32.7,33.1,33.1,34.4,600,0.12,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1530.02,65.77,17.54,36.3,33.3,32.7,32.7,32.7,33.1,33.1,34.4,600,0.12,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1545.02,65.83,17.65,36.3,33.3,32.7,32.7,32.7,33.0,33.0,34.4,610,0.122,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1560.02,65.89,17.65,36.3,33.2,32.7,32.7,32.7,33.0,33.0,34.4,610,0.122,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1575.02,65.98,17.65,36.3,33.2,32.7,32.7,32.7,33.0,33.0,34.4,620,0.124,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1590.02,66.02,17.75,36.3,33.2,32.7,32.7,32.7,33.0,33.0,34.4,620,0.124,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1605.02,66.12,17.75,36.3,33.2,32.6,32.7,32.7,33.0,33.0,34.4,630,0.126,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1620.02,66.16,17.86,36.3,33.2,32.6,32.7,32.7,33.0,33.0,34.4,630,0.126,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1635.02,66.23,17.86,36.3,33.2,32.6,32.7,32.7,33.0,33.0,34.4,630,0.126,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1650.02,66.28,17.86,36.3,33.2,32.6,32.6,32.6,33.0,33.0,34.4,640,0.128,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1665.02,66.33,17.96,36.3,33.2,32.6,32.6,32.6,33.0,33.0,34.4,640,0.128,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1680.02,66.38,17.96,36.3,33.2,32.6,32.6,32.6,33.0,33.0,34.4,650,0.13,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1695.02,66.44,18.07,36.2,33.2,32.6,32.6,32.6,33.0,33.0,34.4,650,0.13,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1710.02,66.48,18.18,36.2,33.2,32.6,32.6,32.6,32.9,32.9,34.4,650,0.13,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1725.02,66.55,18.18,36.2,33.1,32.6,32.6,32.6,32.9,32.9,34.4,660,0.132,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1740.02,66.65,18.18,36.2,33.1,32.6,32.6,32.6,32.9,32.9,34.4,660,0.132,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1755.02,66.76,18.29,36.2,33.1,32.6,32.6,32.6,32.9,32.9,34.4,670,0.134,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1770.02,67.14,18.29,36.2,33.1,32.6,32.6,32.6,32.9,32.9,34.4,670,0.134,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1785.02,67.3,18.18,36.2,33.1,32.5,32.6,32.6,32.9,32.9,34.4,680,0.136,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1800.02,67.39,18.18,36.2,33.1,32.5,32.6,32.6,32.9,32.9,34.4,680,0.136,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1815.02,67.51,18.18,36.2,33.1,32.5,32.6,32.6,32.9,32.9,34.4,680,0.136,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1830.02,67.61,18.18,36.2,33.1,32.5,32.5,32.5,32.9,32.9,34.4,690,0.138,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1845.02,67.73,18.18,36.2,33.1,32.5,32.5,32.5,32.9,32.9,34.4,690,0.138,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1860.02,67.84,18.18,36.2,33.1,32.5,32.5,32.5,32.9,32.9,34.4,700,0.14,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1875.02,67.92,18.18,36.2,33.1,32.5,32.5,32.5,32.9,32.9,34.4,700,0.14,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1890.02,68.03,18.18,36.2,33.1,32.5,32.5,32.5,32.8,32.8,34.4,700,0.14,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1905.02,68.1,18.18,36.2,33.0,32.5,32.5,32.5,32.8,32.8,34.4,710,0.142,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1920.02,68.07,18.18,36.2,33.0,32.5,32.5,32.5,32.8,32.8,34.4,710,0.142,0.0,0.875,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1935.02,68.33,18.29,36.2,33.0,32.5,32.5,32.5,32.8,32.8,34.4,720,0.144,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1950.02,68.62,18.29,36.2,33.0,32.5,32.5,32.5,32.8,32.8,34.4,720,0.144,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1965.02,68.67,18.29,36.2,33.0,32.5,32.5,32.5,32.8,32.8,34.4,730,0.146,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1980.02,68.75,18.4,36.2,33.0,32.4,32.5,32.5,32.8,32.8,34.4,730,0.146,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
1995.02,68.83,18.4,36.2,33.0,32.4,32.5,32.5,32.8,32.8,34.4,730,0.146,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
2010.02,68.87,18.52,36.2,33.0,32.4,32.5,32.5,32.8,32.8,34.4,740,0.148,0.0,0.9,0.0,0.869565217,absent,absent,normal,normal,wound,normal,normal,normal|abnormal,open
