Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
495.02,115.02,23.44,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,10,0.002,0.79,0.87,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
510.02,117.64,24,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,10,0.002,0.81,0.88,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
525.02,118.93,24.39,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,10,0.002,0.82,0.9,0,0.906542056,absent,present,normal,normal,normal,normal,absent,absent,open
540.02,120.01,24.79,36.8,34.5,34.1,34.1,34.1,34.3,34.3,34.4,20,0.004,0.84,0.92,0,0.91588785,absent,present,normal,normal,normal,normal,absent,absent,open
555.02,122.37,25.21,36.8,34.5,34.1,34.1,34.1,34.3,34.3,34.4,20,0.004,0.85,0.92,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
570.02,122.32,25.42,36.8,34.5,34,34.1,34.1,34.3,34.3,34.4,20,0.004,0.86,0.92,0,0.934579439,absent,present,normal,normal,normal,normal,absent,absent,open
585.02,122.73,25.64,36.8,34.5,34,34,34,34.3,34.3,34.4,20,0.004,0.86,0.93,0,0.934579439,absent,present,normal,normal,normal,normal,absent,absent,open
600.02,123.57,25.64,36.8,34.5,34,34,34,34.3,34.3,34.4,20,0.004,0.88,0.94,0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open
615.02,124.92,25.86,36.8,34.5,34,34,34,34.3,34.3,34.4,20,0.004,0.92,0.94,0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open
630.02,130.12,26.09,36.8,34.4,34,34,34,34.2,34.2,34.4,20,0.004,0.93,0.95,0,0.953271028,absent,present,normal,normal,normal,normal,absent,absent,open
645.02,136.84,26.55,36.8,34.4,34,34,34,34.2,34.2,34.4,20,0.004,0.94,0.97,0,0.971962617,absent,present,normal,normal,normal,normal,absent,absent,open
660.02,143.85,27.03,36.8,34.4,34,34,34,34.2,34.2,34.4,20,0.004,0.95,0.98,0,0.981308411,absent,present,normal,normal,normal,normal,absent,absent,open
675.02,152.02,27.52,36.8,34.4,33.9,34,34,34.2,34.2,34.4,20,0.004,0.97,0.99,0,0.990654206,absent,present,normal,normal,normal,normal,absent,absent,open
690.02,158.8,28.04,36.8,34.4,33.9,33.9,33.9,34.2,34.2,34.4,20,0.004,0.97,0.99,0,1,absent,present,normal,normal,normal,normal,absent,absent,open
705.02,167.08,28.3,36.8,34.4,33.9,33.9,33.9,34.2,34.2,34.4,20,0.004,0.98,1,0,1,absent,present,normal,normal,normal,normal,absent,absent,open
720.02,172.96,28.57,36.8,34.3,33.9,33.9,33.9,34.2,34.2,34.4,20,0.004,0.98,1,0,1,absent,present,normal,normal,normal,normal,absent,absent,open
735.02,175.74,28.57,36.8,34.3,33.9,33.9,33.9,34.2,34.2,34.4,20,0.004,0.98,1,0,1,absent,present,normal,normal,normal,normal,absent,absent,open
750.02,179.38,28.85,36.8,34.3,33.9,33.9,33.9,34.1,34.1,34.4,30,0.006,0.98,0.99,0,1,absent,present,normal,normal,normal,normal,absent,absent,open
765.02,179.38,28.85,36.8,34.3,33.9,33.9,33.9,34.1,34.1,34.4,30,0.006,0.97,0.99,0,1,absent,present,normal,normal,normal,normal,absent,absent,open
780.02,179.38,28.57,36.8,34.3,33.9,33.9,33.9,34.1,34.1,34.4,30,0.006,0.98,0.99,0,0.990654206,absent,present,normal,normal,normal,normal,absent,absent,open
795.02,179.38,28.57,36.8,34.3,33.8,33.9,33.9,34.1,34.1,34.4,30,0.006,0.98,0.98,0,0.981308411,absent,present,normal,normal,normal,normal,absent,absent,open
810.02,179.38,28.57,36.8,34.3,33.8,33.9,33.9,34.1,34.1,34.4,30,0.006,0.98,0.98,0,0.981308411,absent,present,normal,normal,normal,normal,absent,absent,open
825.02,179.38,28.57,36.8,34.3,33.8,33.8,33.8,34.1,34.1,34.4,30,0.006,0.98,0.98,0,0.981308411,absent,present,normal,normal,normal,normal,absent,absent,open
840.02,179.38,28.3,36.8,34.3,33.8,33.8,33.8,34.1,34.1,34.4,30,0.006,0.98,0.98,0,0.971962617,absent,present,normal,normal,normal,normal,absent,absent,open
855.02,179.38,28.3,36.8,34.2,33.8,33.8,33.8,34.1,34.1,34.4,30,0.006,0.98,0.98,0,0.962616822,absent,present,normal,normal,normal,normal,absent,absent,open
870.02,179.38,28.3,36.8,34.2,33.8,33.8,33.8,34.1,34.1,34.4,30,0.006,0.98,0.98,0,0.962616822,absent,present,normal,normal,normal,normal,absent,absent,open
885.02,179.38,28.3,36.8,34.2,33.8,33.8,33.8,34,34,34.4,30,0.006,0.98,0.98,0,0.962616822,absent,present,normal,normal,normal,normal,absent,absent,open
900.02,179.38,28.04,36.8,34.2,33.8,33.8,33.8,34,34,34.4,30,0.006,0.98,0.98,0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open
915.02,179.38,28.04,36.8,34.2,33.8,33.8,33.8,34,34,34.4,30,0.006,0.98,0.98,0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open
930.02,179.38,28.04,36.8,34.2,33.8,33.8,33.8,34,34,34.4,30,0.006,0.98,0.98,0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open
945.02,179.38,28.04,36.8,34.2,33.7,33.8,33.8,34,34,34.4,30,0.006,0.98,0.98,0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open
960.02,179.38,28.04,36.8,34.2,33.7,33.8,33.8,34,34,34.4,30,0.006,0.98,0.98,0,0.943925234,absent,present,normal,normal,normal,normal,absent,absent,open
975.02,179.38,27.78,36.8,34.2,33.7,33.7,33.7,34,34,34.4,30,0.006,0.98,0.98,0,0.934579439,absent,present,normal,normal,normal,normal,absent,absent,open
990.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,34,34,34.4,30,0.006,0.98,0.98,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
1005.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,34,34,34.4,30,0.006,0.98,0.98,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
1020.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,34,34,34.4,30,0.006,0.98,0.98,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
1035.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
1050.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
1065.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
1080.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
1095.02,179.38,27.78,36.7,34.1,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
1110.02,179.38,27.78,36.7,34.1,33.6,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
1125.02,179.38,27.78,36.7,34.1,33.6,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
1140.02,179.38,27.78,36.7,34.1,33.6,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
1155.02,179.38,27.78,36.7,34.1,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
1170.02,179.38,27.78,36.7,34,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.925233645,absent,present,normal,normal,normal,normal,absent,absent,open
1185.02,179.38,27.78,36.7,34,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.91588785,absent,present,normal,normal,normal,normal,absent,absent,open
1200.02,179.38,27.78,36.7,34,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.91588785,absent,present,normal,normal,normal,normal,absent,absent,open
1215.02,179.38,27.52,36.7,34,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.906542056,absent,present,normal,normal,normal,normal,absent,absent,open
1230.02,179.38,27.52,36.7,34,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.906542056,absent,present,normal,normal,normal,normal,absent,absent,open
1245.02,169.26,27.27,36.7,34,33.6,33.6,33.6,33.8,33.8,34.4,30,0.006,0.98,0.98,0,0.897196262,absent,present,normal,normal,normal,normal,absent,absent,open
1260.02,149.12,27.27,36.7,34,33.6,33.6,33.6,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.897196262,absent,present,normal,normal,normal,normal,absent,absent,open
1275.02,156.27,27.03,36.7,34,33.6,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1290.02,157.78,27.03,36.7,34,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1305.02,157.63,27.03,36.7,34.1,33.7,33.7,33.7,33.9,33.9,34.4,30,0.006,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1320.02,161.74,27.03,36.7,34.1,33.7,33.7,33.7,34,34,34.4,30,0.006,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1335.02,161.94,27.03,36.7,34.1,33.7,33.7,33.7,34,34,34.4,30,0.006,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1350.02,162.16,27.03,36.7,34.1,33.7,33.7,33.7,34,34,34.4,30,0.006,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1365.02,162.39,27.03,36.7,34.1,33.7,33.8,33.8,34,34,34.4,30,0.006,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1380.02,162.42,27.03,36.7,34.1,33.7,33.8,33.8,34,34,34.4,30,0.006,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1395.02,162.4,27.03,36.7,34.1,33.8,33.8,33.8,34,34,34.4,30,0.006,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1410.02,162.58,27.03,36.7,34.1,33.8,33.8,33.8,34,34,34.4,30,0.006,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1425.02,162.79,26.79,36.7,34.1,33.8,33.8,33.8,34,34,34.4,30,0.006,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1440.02,162.81,26.79,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1455.02,162.82,26.79,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1470.02,162.73,27.03,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1485.02,162.65,27.03,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1500.02,162.51,27.03,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1515.02,162.53,27.03,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1530.02,162.88,26.79,36.7,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1545.02,162.71,27.03,36.6,34.2,33.8,33.8,33.8,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1560.02,162.51,27.03,36.6,34.2,33.8,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
1575.02,162.51,27.03,36.6,34.2,33.8,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1590.02,162.65,27.03,36.6,34.2,33.8,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1605.02,162.65,27.03,36.6,34.2,33.8,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1620.02,162.51,27.03,36.6,34.2,33.8,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1635.02,162.49,27.03,36.6,34.2,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1650.02,162.63,27.03,36.6,34.2,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1665.02,162.65,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1680.02,162.5,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1695.02,162.51,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1710.02,162.57,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1725.02,162.57,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1740.02,162.48,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1755.02,162.45,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1770.02,162.51,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1785.02,162.56,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1800.02,162.47,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1815.02,162.41,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1830.02,162.47,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1845.02,162.55,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1860.02,162.47,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1875.02,162.38,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1890.02,162.42,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1905.02,162.53,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1920.02,162.46,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1935.02,162.34,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1950.02,162.36,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1965.02,162.49,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1980.02,162.36,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
1995.02,162.3,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
2010.02,162.38,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
2025.02,162.45,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
2040.02,162.35,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.878504673,absent,present,normal,normal,normal,normal,absent,absent,open
2055.02,162.28,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
2070.02,162.33,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
2085.02,162.41,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
2100.02,162.35,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
2115.02,162.27,27.03,36.6,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
2130.02,162.28,27.03,36.5,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
2145.02,162.35,27.03,36.5,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
2160.02,162.33,27.03,36.5,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
2175.02,162.24,27.03,36.5,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
2190.02,162.22,27.03,36.5,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
2205.02,162.28,27.03,36.5,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
2220.02,162.1,27.27,36.5,34.3,33.9,33.9,33.9,34.1,34.1,34.4,20,0.004,0.98,0.98,0,0.887850467,absent,present,normal,normal,normal,normal,absent,absent,open
