Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
195.02,70.9,19.11,36.7,35.9,35.8,35.8,36.1,35.9,35.9,35.9,0.0,0.0,0.0,0.947368421052632,0.0,0.9523809523809524,35.9,absent,absent,normal,normal,wound,normal,normal,normal,open
210.02,70.9,19.11,36.7,35.9,35.8,35.8,36.1,35.9,35.9,35.9,0.0,0.0,0.0,0.947368421052632,0.0,0.9523809523809524,35.9,absent,absent,normal,normal,wound,normal,normal,normal,open
225.02,70.92,19.11,36.7,36.0,35.8,35.8,36.1,35.9,35.9,35.9,0.0,0.0,0.0,0.947368421052632,0.0,0.9523809523809524,35.9,absent,absent,normal,normal,wound,normal,normal,normal,open
240.02,70.96,19.11,36.7,36.0,35.8,35.8,36.1,35.9,35.9,36.0,0.0,0.0,0.0,0.947368421052632,0.0,0.9523809523809524,36.0,absent,absent,normal,normal,wound,normal,normal,normal,open
255.02,71.05,19.11,36.7,36.0,35.8,35.8,36.1,36.0,36.0,36.0,0.0,0.0,0.0,0.947368421052632,0.0,0.9523809523809524,36.0,absent,absent,normal,normal,wound,normal,normal,normal,open
270.02,71.14,18.99,36.7,36.0,35.9,35.9,36.2,36.0,36.0,36.0,0.0,0.0,0.0,0.947368421052632,0.0,0.9523809523809524,36.0,absent,absent,normal,normal,wound,normal,normal,normal,open
285.02,71.2,18.99,36.7,36.0,35.9,35.9,36.2,36.0,36.0,36.0,0.0,0.0,0.0,0.947368421052632,0.0,0.9523809523809524,36.0,absent,absent,normal,normal,wound,normal,normal,normal,open
300.02,71.28,18.87,36.7,36.1,35.9,35.9,36.2,36.0,36.0,36.0,0.0,0.0,0.0,0.947368421052632,0.0,0.9523809523809524,36.0,absent,absent,normal,normal,wound,normal,normal,normal,open
315.02,71.34,18.75,36.7,36.1,35.9,35.9,36.2,36.0,36.0,36.0,0.0,0.0,0.0,0.9210526315789472,0.0,0.928571428571428,36.0,absent,absent,normal,normal,wound,normal,normal,normal,open
330.02,71.35,18.63,36.7,36.1,35.9,35.9,36.2,36.0,36.0,36.0,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.0,absent,absent,normal,normal,wound,normal,normal,normal,open
345.02,71.3,18.63,36.7,36.1,35.9,35.9,36.2,36.0,36.0,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open
360.02,71.27,18.52,36.7,36.1,35.9,35.9,36.2,36.0,36.0,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open
375.02,71.22,18.52,36.7,36.1,35.9,35.9,36.2,36.0,36.0,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open
390.02,71.18,18.52,36.7,36.1,35.9,35.9,36.2,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open
405.02,71.17,18.52,36.7,36.2,35.9,36.0,36.2,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open
420.02,71.17,18.52,36.7,36.2,36.0,36.0,36.2,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open
435.02,71.21,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open
450.02,71.26,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open
465.02,71.27,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open
480.02,71.29,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open
495.02,71.27,18.4,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open
510.02,71.24,18.4,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open
525.02,71.2,18.4,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.1,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.1,absent,absent,normal,normal,wound,normal,normal,normal,open
540.02,71.14,18.4,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
555.02,71.11,18.4,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
570.02,71.07,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
585.02,71.08,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
600.02,71.13,18.52,36.7,36.2,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
615.02,71.15,18.52,36.7,36.3,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
630.02,71.19,18.52,36.7,36.3,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
645.02,71.22,18.4,36.7,36.3,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
660.02,71.19,18.4,36.7,36.3,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
675.02,71.19,18.4,36.7,36.3,36.0,36.0,36.3,36.1,36.1,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
690.02,71.16,18.4,36.7,36.3,36.0,36.0,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
705.02,71.14,18.29,36.7,36.3,36.0,36.0,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
720.02,71.11,18.29,36.7,36.3,36.0,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
735.02,71.07,18.29,36.7,36.3,36.0,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
750.02,71.06,18.4,36.7,36.3,36.0,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
765.02,71.0,18.4,36.7,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
780.02,70.97,18.4,36.7,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
795.02,70.92,18.4,36.7,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
810.02,70.87,18.4,36.7,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
825.02,70.85,18.52,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
840.02,70.83,18.52,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
855.02,70.85,18.52,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
870.02,70.89,18.52,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
885.02,70.9,18.52,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
900.02,70.95,18.52,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
915.02,70.96,18.4,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
930.02,70.96,18.4,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
945.02,70.96,18.29,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
960.02,70.91,18.29,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
975.02,70.88,18.29,36.6,36.3,36.1,36.1,36.3,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
990.02,70.84,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
1005.02,70.8,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
1020.02,70.78,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
1035.02,70.74,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
1050.02,70.72,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
1065.02,70.68,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
1080.02,70.66,18.29,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
1095.02,72.34,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.2,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.2,absent,absent,normal,normal,wound,normal,normal,normal,open
1110.02,70.62,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1125.02,70.6,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1140.02,70.54,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1155.02,70.5,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1170.02,70.43,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1185.02,70.39,18.4,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1200.02,70.36,18.52,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1215.02,70.35,18.52,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1230.02,70.38,18.52,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1245.02,70.42,18.52,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1260.02,70.42,18.52,36.6,36.3,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1275.02,70.45,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1290.02,70.44,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1305.02,70.44,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1320.02,70.42,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1335.02,70.37,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.857142857142857,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1350.02,68.73,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.857142857142857,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1365.02,70.28,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.857142857142857,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1380.02,70.25,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1395.02,70.22,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1410.02,70.19,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8684210526315788,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1425.02,70.16,18.29,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1440.02,70.12,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1455.02,70.12,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1470.02,70.09,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1485.02,70.07,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1500.02,70.06,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1515.02,70.01,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1530.02,69.99,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1545.02,69.92,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1560.02,69.87,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1575.02,69.85,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1590.02,69.81,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1605.02,69.83,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1620.02,69.85,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1635.02,69.86,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1650.02,69.9,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1665.02,69.9,18.52,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1680.02,69.92,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1695.02,69.93,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1710.02,69.9,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1725.02,69.88,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1740.02,69.84,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1755.02,69.81,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1770.02,69.79,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1785.02,71.36,18.4,36.6,36.4,36.1,36.1,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1800.02,69.47,18.4,36.6,36.4,36.1,36.2,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.8809523809523808,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1815.02,69.45,18.4,36.6,36.4,36.1,36.2,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1830.02,69.45,18.4,36.6,36.4,36.1,36.2,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
1845.02,69.43,18.4,36.6,36.4,36.1,36.2,36.4,36.2,36.2,36.3,0.0,0.0,0.0,0.8947368421052636,0.0,0.9047619047619048,36.3,absent,absent,normal,normal,wound,normal,normal,normal,open
