Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
225.02,78.47,19.74,37.1,38.4,38.3,38.6,38.3,38.2,38.2,38.3,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.3,absent,absent,normal,normal,wound,normal,normal,normal,open
240.02,78.45,19.87,37.1,38.3,38.2,38.6,38.2,38.1,38.1,38.3,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.3,absent,absent,normal,normal,wound,normal,normal,normal,open
255.02,78.45,19.87,37.1,38.3,38.2,38.5,38.2,38.1,38.1,38.2,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.2,absent,absent,normal,normal,wound,normal,normal,normal,open
270.02,78.45,19.87,37.1,38.3,38.2,38.5,38.1,38.1,38.1,38.2,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.2,absent,absent,normal,normal,wound,normal,normal,normal,open
285.02,78.45,19.87,37.2,38.2,38.1,38.5,38.1,38.0,38.0,38.2,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.2,absent,absent,normal,normal,wound,normal,normal,normal,open
300.02,78.44,19.87,37.2,38.2,38.1,38.4,38.1,38.0,38.0,38.1,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.1,absent,absent,normal,normal,wound,normal,normal,normal,open
315.02,78.43,20.0,37.2,38.2,38.1,38.4,38.1,38.0,38.0,38.1,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.1,absent,absent,normal,normal,wound,normal,normal,normal,open
330.02,78.45,20.0,37.2,38.1,38.0,38.4,38.0,38.0,38.0,38.1,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.1,absent,absent,normal,normal,wound,normal,normal,normal,open
345.02,78.46,20.0,37.2,38.1,38.0,38.4,38.0,37.9,37.9,38.1,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.1,absent,absent,normal,normal,wound,normal,normal,normal,open
360.02,78.46,20.0,37.2,38.1,38.0,38.3,38.0,37.9,37.9,38.0,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open
375.02,78.45,19.87,37.2,38.1,38.0,38.3,38.0,37.9,37.9,38.0,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open
390.02,78.43,19.87,37.2,38.0,38.0,38.3,38.0,37.9,37.9,38.0,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open
405.02,78.42,19.87,37.3,38.0,38.0,38.3,37.9,37.9,37.9,38.0,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open
420.02,78.41,19.87,37.3,38.0,37.9,38.3,37.9,37.9,37.9,38.0,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,38.0,absent,absent,normal,normal,wound,normal,normal,normal,open
435.02,78.39,19.87,37.3,38.0,37.9,38.3,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
450.02,78.38,20.0,37.3,38.0,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
465.02,78.39,20.0,37.3,37.9,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
480.02,78.39,19.87,37.3,37.9,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
495.02,78.37,19.87,37.3,37.9,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
510.02,78.36,19.87,37.3,37.9,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
525.02,78.35,19.87,37.4,37.9,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
540.02,78.34,19.87,37.4,37.9,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
555.02,78.33,20.0,37.4,37.9,37.9,38.2,37.8,37.8,37.8,37.9,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
570.02,78.33,20.0,37.4,37.8,37.8,38.2,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
585.02,78.33,19.87,37.4,37.8,37.8,38.2,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
600.02,78.3,19.87,37.4,37.8,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
615.02,78.29,19.87,37.4,37.8,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
630.02,78.28,19.87,37.4,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
645.02,78.26,19.87,37.4,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
660.02,78.25,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
675.02,78.23,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
690.02,78.23,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
705.02,78.21,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
720.02,78.2,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
735.02,78.18,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
750.02,78.17,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
765.02,78.16,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
780.02,78.14,19.87,37.5,37.8,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
795.02,78.13,19.87,37.5,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
810.02,78.12,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
825.02,78.11,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
840.02,78.09,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
855.02,78.08,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
870.02,78.07,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
885.02,78.06,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
900.02,78.07,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
915.02,78.1,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
930.02,78.16,19.87,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.9047619047619052,0.0,0.8913043478260873,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
945.02,78.22,19.74,37.6,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.8809523809523813,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
960.02,78.25,19.74,37.7,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
975.02,78.28,19.61,37.7,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
990.02,78.26,19.61,37.7,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1005.02,78.2,19.48,37.7,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1020.02,78.13,19.48,37.7,37.7,37.8,38.1,37.8,37.7,37.7,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1035.02,78.05,19.48,37.7,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1050.02,77.99,19.48,37.7,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1065.02,77.95,19.61,37.7,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1080.02,77.93,19.61,37.7,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1095.02,77.96,19.61,37.7,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1110.02,78.0,19.61,37.7,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1125.02,78.03,19.61,37.8,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1140.02,78.05,19.61,37.8,37.7,37.8,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1155.02,78.05,19.48,37.8,37.7,37.9,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1170.02,78.02,19.48,37.8,37.7,37.9,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1185.02,77.99,19.48,37.8,37.7,37.9,38.1,37.8,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1200.02,77.96,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1215.02,77.89,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1230.02,77.83,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1245.02,77.78,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1260.02,77.72,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1275.02,77.71,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1290.02,77.72,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1305.02,77.74,19.48,37.8,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1320.02,77.78,19.48,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1335.02,77.8,19.48,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1350.02,77.81,19.48,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1365.02,77.8,19.48,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1380.02,77.77,19.35,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1395.02,77.72,19.35,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1410.02,77.68,19.35,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1425.02,77.66,19.35,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1440.02,77.64,19.35,37.9,37.7,37.9,38.1,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1455.02,77.61,19.35,37.9,37.7,37.9,38.2,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1470.02,77.58,19.35,37.9,37.7,37.9,38.2,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1485.02,77.53,19.35,37.9,37.7,37.9,38.2,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1500.02,77.48,19.48,37.9,37.7,37.9,38.2,37.9,37.8,37.8,37.8,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.8,absent,absent,normal,normal,wound,normal,normal,normal,open
1515.02,77.45,19.48,38.0,37.7,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1530.02,77.42,19.48,38.0,37.8,37.9,38.2,37.9,37.8,37.8,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1545.02,77.37,19.48,38.0,37.8,37.9,38.2,37.9,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1560.02,77.34,19.61,38.0,37.8,37.9,38.2,37.9,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1575.02,77.33,19.61,38.0,37.8,37.9,38.2,37.9,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1590.02,77.35,19.61,38.0,37.8,38.0,38.2,37.9,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1605.02,77.39,19.61,38.0,37.8,38.0,38.2,37.9,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1620.02,77.42,19.61,38.0,37.8,38.0,38.2,37.9,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.8695652173913051,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1635.02,77.44,19.48,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1650.02,77.46,19.48,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1665.02,77.46,19.48,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1680.02,77.47,19.35,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1695.02,77.46,19.35,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1710.02,77.42,19.35,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1725.02,77.38,19.35,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1740.02,77.35,19.35,38.0,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1755.02,77.32,19.35,38.1,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1770.02,77.3,19.35,38.1,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1785.02,77.27,19.35,38.1,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1800.02,77.25,19.35,38.1,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1815.02,77.22,19.35,38.1,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1830.02,77.2,19.35,38.1,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1845.02,77.19,19.48,38.1,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
1860.02,77.18,19.48,38.1,37.8,38.0,38.2,38.0,37.9,37.9,37.9,0.0,0.0,0.0,0.857142857142858,0.0,0.847826086956522,37.9,absent,absent,normal,normal,wound,normal,normal,normal,open
