Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
870.02,84.1,18.87,37.8,37.0,37.0,37.0,37.0,37.1,38.1,37.2,0.0,0.0,0.0,0.879999999999999,0.0,0.8727272727272722,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
885.02,84.07,18.87,37.8,37.0,37.0,37.0,37.0,37.1,38.1,37.2,0.0,0.0,0.0,0.879999999999999,0.0,0.8727272727272722,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
900.02,84.07,18.87,37.8,37.0,37.0,37.0,37.0,37.1,38.1,37.2,0.0,0.0,0.0,0.879999999999999,0.0,0.8727272727272722,37.2,absent,absent,normal,normal,normal,wound,normal,abnormal,open
915.02,84.06,18.87,37.8,37.0,37.1,37.1,37.1,37.1,38.1,37.3,0.0,0.0,0.0,0.879999999999999,0.0,0.8727272727272722,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
930.02,84.02,18.87,37.8,37.0,37.1,37.1,37.1,37.1,38.1,37.3,0.0,0.0,0.0,0.879999999999999,0.0,0.8727272727272722,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
945.02,84.02,18.87,37.8,37.0,37.1,37.1,37.1,37.1,38.1,37.3,0.0,0.0,0.0,0.879999999999999,0.0,0.8727272727272722,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
960.02,84.04,18.75,37.8,37.0,37.1,37.1,37.1,37.1,38.1,37.3,0.0,0.0,0.0,0.879999999999999,0.0,0.8727272727272722,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
975.02,84.05,18.75,37.8,37.0,37.1,37.1,37.1,37.1,38.1,37.3,0.0,0.0,0.0,0.879999999999999,0.0,0.8727272727272722,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
990.02,84.1,18.75,37.9,37.1,37.1,37.1,37.1,37.1,38.1,37.3,0.0,0.0,0.0,0.879999999999999,0.0,0.8727272727272722,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1005.02,84.17,18.75,37.9,37.1,37.1,37.1,37.1,37.1,38.1,37.3,0.0,0.0,0.0,0.879999999999999,0.0,0.8727272727272722,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1020.02,84.2,18.63,37.9,37.1,37.1,37.1,37.1,37.1,38.1,37.3,0.0,0.0,0.0,0.8599999999999995,0.0,0.8727272727272722,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1035.02,84.19,18.52,37.9,37.1,37.1,37.1,37.1,37.1,38.1,37.3,0.0,0.0,0.0,0.8599999999999995,0.0,0.8545454545454544,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1050.02,84.17,18.52,37.9,37.1,37.1,37.1,37.1,37.1,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1065.02,84.08,18.52,37.9,37.1,37.1,37.1,37.1,37.1,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1080.02,84.03,18.52,37.9,37.1,37.1,37.1,37.1,37.1,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1095.02,83.99,18.52,37.9,37.1,37.1,37.1,37.1,37.2,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1110.02,83.92,18.52,37.9,37.1,37.1,37.1,37.1,37.2,38.1,37.3,0.0,0.0,0.0,0.8599999999999995,0.0,0.8545454545454544,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1125.02,83.92,18.52,37.9,37.1,37.1,37.1,37.1,37.2,38.1,37.3,0.0,0.0,0.0,0.8599999999999995,0.0,0.8545454545454544,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1140.02,83.96,18.52,37.9,37.1,37.1,37.1,37.1,37.2,38.1,37.3,0.0,0.0,0.0,0.8599999999999995,0.0,0.8545454545454544,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1155.02,83.97,18.52,37.9,37.1,37.1,37.1,37.1,37.2,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1170.02,84.02,18.52,37.9,37.1,37.1,37.1,37.1,37.2,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1185.02,84.02,18.52,37.9,37.1,37.1,37.1,37.1,37.2,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1200.02,84.02,18.4,37.9,37.1,37.2,37.2,37.2,37.2,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1215.02,84.01,18.4,38.0,37.1,37.2,37.2,37.2,37.2,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1230.02,83.94,18.4,38.0,37.1,37.2,37.2,37.2,37.2,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1245.02,83.9,18.4,38.0,37.1,37.2,37.2,37.2,37.2,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1260.02,83.82,18.4,38.0,37.1,37.2,37.2,37.2,37.2,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1275.02,83.76,18.4,38.0,37.1,37.2,37.2,37.2,37.2,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1290.02,83.74,18.4,38.0,37.1,37.2,37.2,37.2,37.2,38.1,37.3,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.3,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1305.02,83.71,18.52,38.0,37.1,37.2,37.2,37.2,37.2,38.1,37.4,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1320.02,83.76,18.52,38.0,37.1,37.2,37.2,37.2,37.2,38.1,37.4,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1335.02,83.8,18.52,38.0,37.1,37.2,37.2,37.2,37.2,38.1,37.4,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1350.02,83.82,18.4,38.0,37.1,37.2,37.2,37.2,37.2,38.1,37.4,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1365.02,83.85,18.4,38.0,37.1,37.2,37.2,37.2,37.2,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1380.02,83.83,18.4,38.0,37.1,37.2,37.2,37.2,37.2,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1395.02,83.82,18.29,38.0,37.1,37.2,37.2,37.2,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1410.02,83.79,18.29,38.0,37.1,37.2,37.2,37.2,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1425.02,83.74,18.29,38.0,37.1,37.2,37.2,37.2,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1440.02,83.73,18.29,38.0,37.1,37.3,37.2,37.2,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1455.02,83.67,18.29,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1470.02,83.66,18.29,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1485.02,83.61,18.29,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1500.02,83.56,18.29,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1515.02,83.52,18.4,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1530.02,83.47,18.4,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1545.02,83.45,18.4,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1560.02,83.38,18.52,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1575.02,83.38,18.52,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1590.02,83.43,18.52,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1605.02,83.44,18.52,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1620.02,83.5,18.52,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.4,0.0,0.0,0.0,0.84,0.0,0.8545454545454544,37.4,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1635.02,83.52,18.52,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1650.02,83.53,18.4,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1665.02,83.56,18.4,38.1,37.2,37.3,37.3,37.3,37.3,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1680.02,83.55,18.29,38.1,37.2,37.3,37.3,37.3,37.4,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1695.02,83.55,18.29,38.1,37.2,37.4,37.3,37.3,37.4,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1710.02,83.51,18.29,38.1,37.2,37.4,37.4,37.4,37.4,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1725.02,83.48,18.18,38.1,37.2,37.4,37.4,37.4,37.4,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1740.02,83.45,18.18,38.1,37.2,37.4,37.4,37.4,37.4,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1755.02,83.39,18.29,38.1,37.2,37.4,37.4,37.4,37.4,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1770.02,83.38,18.29,38.2,37.2,37.4,37.4,37.4,37.4,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1785.02,83.34,18.29,38.2,37.2,37.4,37.4,37.4,37.4,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1800.02,83.36,18.29,38.2,37.2,37.4,37.4,37.4,37.4,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1815.02,83.04,18.29,38.2,37.2,37.4,37.4,37.4,37.4,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1830.02,82.92,18.29,38.2,37.2,37.4,37.4,37.4,37.4,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
1845.02,82.91,18.29,38.2,37.3,37.4,37.4,37.4,37.4,38.2,37.5,0.0,0.0,0.0,0.84,0.0,0.8363636363636366,37.5,absent,absent,normal,normal,normal,wound,normal,abnormal,open
