Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
390.02,0,0,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,160,0.032,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
405.02,0,0,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,170,0.034,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
420.02,0,0,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,170,0.034,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
435.02,0,0,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,180,0.036,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
450.02,0,0,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,180,0.036,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
465.02,0,0,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,190,0.038,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
480.02,0,0,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,190,0.038,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
495.02,0,0,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,200,0.04,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
510.02,0,0,36.8,34.6,34.1,34.1,34.1,34.4,34.4,34.4,200,0.04,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
525.02,0,0,36.8,34.5,34.1,34.1,34.1,34.4,34.4,34.4,210,0.042,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
540.02,0,0,36.8,34.5,34.1,34.1,34.1,34.4,34.4,34.4,210,0.042,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
555.02,0,0,36.8,34.5,34,34.1,34.1,34.4,34.4,34.4,220,0.044,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
570.02,0,0,36.8,34.5,34,34.1,34.1,34.4,34.4,34.4,230,0.046,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
585.02,0,0,36.8,34.5,34,34.1,34.1,34.4,34.4,34.4,230,0.046,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
600.02,0,0,36.8,34.5,34,34.1,34.1,34.4,34.4,34.4,240,0.048,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
615.02,0,0,36.7,34.5,34,34,34,34.4,34.4,34.4,240,0.048,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
630.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,250,0.05,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
645.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,250,0.05,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
660.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,260,0.052,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
675.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,260,0.052,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
690.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,270,0.054,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
705.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,270,0.054,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
720.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,280,0.056,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
735.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,280,0.056,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
750.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,290,0.058,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
765.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,290,0.058,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
780.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,290,0.058,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
795.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,300,0.06,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
810.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,300,0.06,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
825.02,0,0,36.7,34.5,34,34,34,34.3,34.3,34.4,310,0.062,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
840.02,0,0,36.7,34.4,33.9,34,34,34.3,34.3,34.4,310,0.062,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
855.02,0,0,36.7,34.4,33.9,34,34,34.3,34.3,34.4,320,0.064,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
870.02,0,0,36.7,34.4,33.9,34,34,34.3,34.3,34.4,320,0.064,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
885.02,0,0,36.7,34.4,33.9,34,34,34.3,34.3,34.4,330,0.066,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
900.02,0,0,36.7,34.4,33.9,34,34,34.3,34.3,34.4,330,0.066,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
915.02,0,0,36.7,34.4,33.9,33.9,33.9,34.2,34.2,34.4,340,0.068,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
930.02,0,0,36.7,34.4,33.9,33.9,33.9,34.2,34.2,34.4,340,0.068,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
945.02,0,0,36.7,34.4,33.9,33.9,33.9,34.2,34.2,34.4,340,0.068,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
960.02,0,0,36.7,34.4,33.9,33.9,33.9,34.2,34.2,34.4,350,0.07,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
975.02,0,0,36.7,34.4,33.9,33.9,33.9,34.2,34.2,34.4,350,0.07,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
990.02,0,0,36.7,34.4,33.9,33.9,33.9,34.2,34.2,34.4,360,0.072,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1005.02,0,0,36.7,34.4,33.9,33.9,33.9,34.2,34.2,34.4,360,0.072,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1020.02,0,0,36.7,34.4,33.9,33.9,33.9,34.2,34.2,34.4,370,0.074,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1035.02,0,0,36.7,34.4,33.9,33.9,33.9,34.2,34.2,34.4,370,0.074,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1050.02,0,0,36.6,34.4,33.9,33.9,33.9,34.2,34.2,34.4,370,0.074,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1065.02,0,0,36.6,34.4,33.9,33.9,33.9,34.2,34.2,34.4,380,0.076,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1080.02,0,0,36.6,34.4,33.9,33.9,33.9,34.2,34.2,34.4,380,0.076,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1095.02,0,0,36.6,34.4,33.9,33.9,33.9,34.2,34.2,34.4,390,0.078,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1110.02,0,0,36.6,34.3,33.8,33.9,33.9,34.2,34.2,34.4,390,0.078,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1125.02,0,0,36.6,34.3,33.8,33.9,33.9,34.2,34.2,34.4,390,0.078,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1140.02,0,0,36.6,34.3,33.8,33.9,33.9,34.2,34.2,34.4,400,0.08,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1155.02,0,0,36.6,34.3,33.8,33.9,33.9,34.2,34.2,34.4,400,0.08,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1170.02,0,0,36.6,34.3,33.8,33.9,33.9,34.2,34.2,34.4,410,0.082,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1185.02,0,0,36.6,34.3,33.8,33.8,33.8,34.1,34.1,34.4,410,0.082,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1200.02,0,0,36.6,34.3,33.8,33.8,33.8,34.1,34.1,34.4,410,0.082,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1215.02,0,0,36.6,34.3,33.8,33.8,33.8,34.1,34.1,34.4,420,0.084,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1230.02,0,0,36.6,34.3,33.8,33.8,33.8,34.1,34.1,34.4,420,0.084,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1245.02,0,0,36.6,34.3,33.8,33.8,33.8,34.1,34.1,34.4,420,0.084,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1260.02,0,0,36.6,34.3,33.8,33.8,33.8,34.1,34.1,34.4,430,0.086,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1275.02,0,0,36.6,34.3,33.8,33.8,33.8,34.1,34.1,34.4,430,0.086,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1290.02,0,0,36.6,34.3,33.8,33.8,33.8,34.1,34.1,34.4,440,0.088,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1305.02,0,0,36.6,34.3,33.8,33.8,33.8,34.1,34.1,34.4,440,0.088,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1320.02,0,0,36.6,34.3,33.8,33.8,33.8,34.1,34.1,34.4,440,0.088,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1335.02,0,0,36.6,34.3,33.8,33.8,33.8,34.1,34.1,34.4,450,0.09,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1350.02,0,0,36.6,34.3,33.8,33.8,33.8,34.1,34.1,34.4,450,0.09,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1365.02,0,0,36.6,34.3,33.8,33.8,33.8,34.1,34.1,34.4,460,0.092,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1380.02,0,0,36.6,34.2,33.8,33.8,33.8,34.1,34.1,34.4,460,0.092,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1395.02,0,0,36.6,34.2,33.7,33.8,33.8,34.1,34.1,34.4,460,0.092,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1410.02,0,0,36.6,34.2,33.7,33.8,33.8,34.1,34.1,34.4,470,0.094,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1425.02,0,0,36.6,34.2,33.7,33.8,33.8,34.1,34.1,34.4,470,0.094,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1440.02,0,0,36.6,34.2,33.7,33.8,33.8,34.1,34.1,34.4,470,0.094,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1455.02,0,0,36.6,34.2,33.7,33.7,33.7,34,34,34.4,480,0.096,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1470.02,0,0,36.6,34.2,33.7,33.7,33.7,34,34,34.4,480,0.096,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1485.02,0,0,36.6,34.2,33.7,33.7,33.7,34,34,34.4,490,0.098,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1500.02,0,0,36.6,34.2,33.7,33.7,33.7,34,34,34.4,490,0.098,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1515.02,0,0,36.6,34.2,33.7,33.7,33.7,34,34,34.4,490,0.098,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1530.02,0,0,36.6,34.2,33.7,33.7,33.7,34,34,34.4,500,0.1,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1545.02,0,0,36.5,34.2,33.7,33.7,33.7,34,34,34.4,500,0.1,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1560.02,0,0,36.5,34.2,33.7,33.7,33.7,34,34,34.4,510,0.102,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1575.02,0,0,36.5,34.2,33.7,33.7,33.7,34,34,34.4,510,0.102,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1590.02,0,0,36.5,34.2,33.7,33.7,33.7,34,34,34.4,510,0.102,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1605.02,0,0,36.5,34.2,33.7,33.7,33.7,34,34,34.4,520,0.104,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1620.02,0,0,36.5,34.2,33.7,33.7,33.7,34,34,34.4,520,0.104,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1635.02,0,0,36.5,34.2,33.7,33.7,33.7,34,34,34.4,520,0.104,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1650.02,0,0,36.5,34.1,33.7,33.7,33.7,34,34,34.4,530,0.106,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1665.02,0,0,36.5,34.1,33.6,33.7,33.7,34,34,34.4,530,0.106,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1680.02,0,0,36.5,34.1,33.6,33.7,33.7,34,34,34.4,540,0.108,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1695.02,0,0,36.5,34.1,33.6,33.7,33.7,34,34,34.4,540,0.108,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1710.02,0,0,36.5,34.1,33.6,33.7,33.7,34,34,34.4,540,0.108,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1725.02,0,0,36.5,34.1,33.6,33.6,33.6,33.9,33.9,34.4,550,0.11,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1740.02,0,0,36.5,34.1,33.6,33.6,33.6,33.9,33.9,34.4,550,0.11,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1755.02,0,0,36.5,34.1,33.6,33.6,33.6,33.9,33.9,34.4,560,0.112,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1770.02,0,0,36.5,34.1,33.6,33.6,33.6,33.9,33.9,34.4,560,0.112,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1785.02,0,0,36.5,34.1,33.6,33.6,33.6,33.9,33.9,34.4,560,0.112,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1800.02,0,0,36.5,34.1,33.6,33.6,33.6,33.9,33.9,34.4,570,0.114,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1815.02,0,0,36.5,34.1,33.6,33.6,33.6,33.9,33.9,34.4,570,0.114,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1830.02,0,0,36.5,34.1,33.6,33.6,33.6,33.9,33.9,34.4,580,0.116,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1845.02,0,0,36.5,34.1,33.6,33.6,33.6,33.9,33.9,34.4,580,0.116,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1860.02,0,0,36.5,34.1,33.6,33.6,33.6,33.9,33.9,34.4,580,0.116,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1875.02,0,0,36.5,34.1,33.6,33.6,33.6,33.9,33.9,34.4,590,0.118,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1890.02,0,0,36.5,34.1,33.6,33.6,33.6,33.9,33.9,34.4,590,0.118,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1905.02,0,0,36.5,34.1,33.6,33.6,33.6,33.9,33.9,34.4,600,0.12,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1920.02,0,0,36.5,34,33.6,33.6,33.6,33.9,33.9,34.4,600,0.12,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1935.02,0,0,36.5,34,33.6,33.6,33.6,33.9,33.9,34.4,600,0.12,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1950.02,0,0,36.5,34,33.5,33.6,33.6,33.9,33.9,34.4,610,0.122,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1965.02,0,0,36.5,34,33.5,33.6,33.6,33.9,33.9,34.4,610,0.122,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1980.02,0,0,36.5,34,33.5,33.6,33.6,33.8,33.8,34.4,620,0.124,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
1995.02,0,0,36.5,34,33.5,33.6,33.6,33.8,33.8,34.4,620,0.124,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2010.02,0,0,36.5,34,33.5,33.5,33.5,33.8,33.8,34.4,620,0.124,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2025.02,0,0,36.5,34,33.5,33.5,33.5,33.8,33.8,34.4,630,0.126,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2040.02,0,0,36.5,34,33.5,33.5,33.5,33.8,33.8,34.4,630,0.126,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2055.02,0,0,36.5,34,33.5,33.5,33.5,33.8,33.8,34.4,640,0.128,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2070.02,0,0,36.5,34,33.5,33.5,33.5,33.8,33.8,34.4,640,0.128,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2085.02,0,0,36.5,34,33.5,33.5,33.5,33.8,33.8,34.4,640,0.128,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2100.02,0,0,36.4,34,33.5,33.5,33.5,33.8,33.8,34.4,650,0.13,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2115.02,0,0,36.4,34,33.5,33.5,33.5,33.8,33.8,34.4,650,0.13,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2130.02,0,0,36.4,34,33.5,33.5,33.5,33.8,33.8,34.4,660,0.132,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2145.02,0,0,36.4,34,33.5,33.5,33.5,33.8,33.8,34.4,660,0.132,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2160.02,0,0,36.4,34,33.5,33.5,33.5,33.8,33.8,34.4,660,0.132,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2175.02,0,0,36.4,34,33.5,33.5,33.5,33.8,33.8,34.4,670,0.134,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2190.02,0,0,36.4,33.9,33.5,33.5,33.5,33.8,33.8,34.4,670,0.134,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2205.02,0,0,36.4,33.9,33.5,33.5,33.5,33.8,33.8,34.4,680,0.136,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2220.02,0,0,36.4,33.9,33.4,33.5,33.5,33.8,33.8,34.4,680,0.136,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2235.02,0,0,36.4,33.9,33.4,33.5,33.5,33.8,33.8,34.4,680,0.136,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2250.02,0,0,36.4,33.9,33.4,33.5,33.5,33.8,33.8,34.4,690,0.138,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2265.02,0,0,36.4,33.9,33.4,33.5,33.5,33.7,33.7,34.4,690,0.138,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2280.02,0,0,36.4,33.9,33.4,33.5,33.5,33.7,33.7,34.4,700,0.14,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2295.02,0,0,36.4,33.9,33.4,33.4,33.4,33.7,33.7,34.4,700,0.14,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2310.02,0,0,36.4,33.9,33.4,33.4,33.4,33.7,33.7,34.4,700,0.14,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2325.02,0,0,36.4,33.9,33.4,33.4,33.4,33.7,33.7,34.4,710,0.142,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2340.02,0,0,36.4,33.9,33.4,33.4,33.4,33.7,33.7,34.4,710,0.142,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2355.02,0,0,36.4,33.9,33.4,33.4,33.4,33.7,33.7,34.4,720,0.144,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2370.02,0,0,36.4,33.9,33.4,33.4,33.4,33.7,33.7,34.4,720,0.144,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2385.02,0,0,36.4,33.9,33.4,33.4,33.4,33.7,33.7,34.4,720,0.144,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2400.02,0,0,36.4,33.9,33.4,33.4,33.4,33.7,33.7,34.4,730,0.146,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2415.02,0,0,36.4,33.9,33.4,33.4,33.4,33.7,33.7,34.4,730,0.146,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2430.02,0,0,36.4,33.9,33.4,33.4,33.4,33.7,33.7,34.4,740,0.148,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2445.02,0,0,36.4,33.9,33.4,33.4,33.4,33.7,33.7,34.4,740,0.148,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2460.02,0,0,36.4,33.8,33.4,33.4,33.4,33.7,33.7,34.4,740,0.148,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2475.02,0,0,36.4,33.8,33.4,33.4,33.4,33.7,33.7,34.4,750,0.15,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2490.02,0,0,36.4,33.8,33.3,33.4,33.4,33.7,33.7,34.4,750,0.15,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
2505.02,0,0,36.4,33.8,33.3,33.4,33.4,33.7,33.7,34.4,760,0.152,0,0,0,0,absent,absent,normal,normal,normal,normal,absent,absent,nt
