Time,HeartRate,RespirationRate,CoreTemperature,SkinTemperatureTorso,SkinTemperatureHead,SkinTemperatureLeftArm,SkinTemperatureRightArm,SkinTemperatureLeftLeg,SkinTemperatureRightLeg,BurnSkinTemperature,BloodVolumeLost,BloodPoolSize,LeftLungDisplacementMin,LeftLungDisplacementMax,RightLungDisplacementMin,RightLungDisplacementMax,BurnTemperature(degC),severe_hemorrhage,respiratory_distress,trauma_head,trauma_torso,trauma_upper_ext,trauma_lower_ext,alertness_verbal,alertness_motor,alertness_ocular
180.02,86.77,23.08,37.5,41.6,41.2,41.7,41.2,40.4,41.1,41.2,0,0,0,0.847826087,0,0.843137255,41.2,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
195.02,86.71,23.08,37.5,41.3,41,41.4,40.9,40.2,40.8,41,0,0,0,0.847826087,0,0.843137255,41,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
210.02,86.66,23.08,37.5,41.1,40.7,41.2,40.7,40,40.5,40.7,0,0,0,0.826086957,0,0.843137255,40.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
225.02,86.63,23.08,37.6,40.9,40.5,41,40.5,39.9,40.3,40.5,0,0,0,0.826086957,0,0.843137255,40.5,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
240.02,86.61,23.08,37.6,40.6,40.4,40.8,40.3,39.7,40.2,40.3,0,0,0,0.847826087,0,0.843137255,40.3,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
255.02,86.59,23.08,37.6,40.4,40.2,40.7,40.2,39.6,40,40.2,0,0,0,0.847826087,0,0.843137255,40.2,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
270.02,86.56,23.08,37.7,40.3,40.1,40.5,40.1,39.5,39.8,40,0,0,0,0.847826087,0,0.843137255,40,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
285.02,86.54,23.08,37.7,40.1,39.9,40.4,39.9,39.4,39.7,39.9,0,0,0,0.847826087,0,0.843137255,39.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
300.02,86.53,23.08,37.7,39.9,39.8,40.3,39.8,39.4,39.6,39.8,0,0,0,0.847826087,0,0.843137255,39.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
315.02,86.53,23.08,37.7,39.8,39.7,40.2,39.7,39.3,39.5,39.7,0,0,0,0.847826087,0,0.843137255,39.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
330.02,86.52,23.08,37.8,39.6,39.6,40.1,39.6,39.2,39.4,39.6,0,0,0,0.847826087,0,0.843137255,39.6,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
345.02,86.49,23.26,37.8,39.5,39.5,40,39.5,39.2,39.3,39.5,0,0,0,0.847826087,0,0.843137255,39.5,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
360.02,86.51,23.26,37.8,39.4,39.5,39.9,39.5,39.1,39.2,39.4,0,0,0,0.847826087,0,0.843137255,39.4,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
375.02,86.52,23.26,37.9,39.3,39.4,39.8,39.4,39.1,39.2,39.3,0,0,0,0.847826087,0,0.843137255,39.3,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
390.02,86.52,23.26,37.9,39.2,39.3,39.8,39.3,39.1,39.1,39.2,0,0,0,0.847826087,0,0.843137255,39.2,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
405.02,86.52,23.26,37.9,39.1,39.3,39.7,39.3,39,39,39.2,0,0,0,0.847826087,0,0.843137255,39.2,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
420.02,86.5,23.26,37.9,39.1,39.2,39.6,39.2,39,39,39.1,0,0,0,0.847826087,0,0.843137255,39.1,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
435.02,86.5,23.26,38,39,39.2,39.6,39.2,39,39,39.1,0,0,0,0.847826087,0,0.843137255,39.1,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
450.02,86.5,23.26,38,38.9,39.2,39.5,39.1,39,38.9,39,0,0,0,0.847826087,0,0.843137255,39,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
465.02,86.5,23.26,38,38.9,39.1,39.5,39.1,38.9,38.9,39,0,0,0,0.847826087,0,0.843137255,39,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
480.02,86.49,23.26,38,38.8,39.1,39.5,39.1,38.9,38.8,38.9,0,0,0,0.847826087,0,0.843137255,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
495.02,86.47,23.26,38,38.8,39.1,39.4,39,38.9,38.8,38.9,0,0,0,0.847826087,0,0.843137255,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
510.02,86.47,23.26,38.1,38.7,39,39.4,39,38.9,38.8,38.9,0,0,0,0.847826087,0,0.843137255,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
525.02,86.47,23.26,38.1,38.7,39,39.4,39,38.9,38.8,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
540.02,86.46,23.26,38.1,38.6,39,39.4,39,38.9,38.7,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
555.02,86.46,23.26,38.1,38.6,39,39.3,38.9,38.9,38.7,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
570.02,86.44,23.26,38.1,38.6,39,39.3,38.9,38.9,38.7,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
585.02,86.43,23.26,38.2,38.5,38.9,39.3,38.9,38.9,38.7,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
600.02,86.42,23.26,38.2,38.5,38.9,39.3,38.9,38.9,38.7,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
615.02,86.42,23.26,38.2,38.5,38.9,39.3,38.9,38.9,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
630.02,86.42,23.26,38.2,38.5,38.9,39.3,38.9,38.9,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
645.02,86.41,23.26,38.2,38.5,38.9,39.3,38.9,38.9,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
660.02,86.39,23.26,38.3,38.4,38.9,39.3,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
675.02,86.38,23.26,38.3,38.4,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
690.02,86.37,23.26,38.3,38.4,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
705.02,86.37,23.26,38.3,38.4,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
720.02,86.36,23.26,38.3,38.4,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
735.02,86.34,23.26,38.4,38.4,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
750.02,86.33,23.26,38.4,38.4,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
765.02,86.32,23.26,38.4,38.4,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
780.02,86.32,23.26,38.4,38.3,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
795.02,86.31,23.26,38.4,38.3,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
810.02,86.29,23.26,38.4,38.3,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
825.02,86.28,23.26,38.5,38.3,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
840.02,86.27,23.26,38.5,38.3,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
855.02,86.26,23.26,38.5,38.3,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
870.02,86.26,23.26,38.5,38.3,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
885.02,86.24,23.26,38.5,38.3,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
900.02,86.23,23.26,38.5,38.3,38.9,39.2,38.9,38.9,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
915.02,86.22,23.26,38.6,38.3,38.9,39.2,38.9,39,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
930.02,86.21,23.26,38.6,38.3,38.9,39.2,38.9,39,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
945.02,86.21,23.26,38.6,38.3,38.9,39.2,38.9,39,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
960.02,86.2,23.26,38.6,38.3,38.9,39.2,38.9,39,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
975.02,86.18,23.26,38.6,38.3,38.9,39.2,38.9,39,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
990.02,86.16,23.26,38.6,38.3,38.9,39.2,38.9,39,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1005.02,86.15,23.26,38.7,38.3,38.9,39.2,38.9,39,38.6,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1020.02,86.15,23.26,38.7,38.3,38.9,39.2,38.9,39,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1035.02,86.13,23.26,38.7,38.3,38.9,39.2,38.9,39,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1050.02,86.11,23.26,38.7,38.3,38.9,39.2,38.9,39,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1065.02,86.1,23.26,38.7,38.3,38.9,39.3,38.9,39,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1080.02,86.08,23.26,38.7,38.3,39,39.3,38.9,39,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1095.02,86.08,23.26,38.7,38.3,39,39.3,38.9,39.1,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1110.02,86.07,23.26,38.8,38.3,39,39.3,38.9,39.1,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1125.02,86.05,23.26,38.8,38.3,39,39.3,38.9,39.1,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1140.02,86.03,23.26,38.8,38.3,39,39.3,38.9,39.1,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1155.02,86.01,23.26,38.8,38.3,39,39.3,38.9,39.1,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1170.02,86,23.26,38.8,38.3,39,39.3,39,39.1,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1185.02,85.99,23.26,38.8,38.3,39,39.3,39,39.1,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1200.02,85.98,23.26,38.8,38.3,39,39.3,39,39.1,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1215.02,85.96,23.26,38.9,38.3,39,39.3,39,39.1,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1230.02,85.94,23.26,38.9,38.3,39,39.3,39,39.1,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1245.02,85.92,23.26,38.9,38.3,39,39.3,39,39.1,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1260.02,85.92,23.08,38.9,38.3,39,39.3,39,39.1,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1275.02,85.89,23.26,38.9,38.3,39,39.3,39,39.2,38.7,38.7,0,0,0,0.847826087,0,0.843137255,38.7,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1290.02,85.87,23.26,38.9,38.3,39,39.3,39,39.2,38.7,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1305.02,85.86,23.26,38.9,38.3,39,39.3,39,39.2,38.7,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1320.02,85.84,23.26,38.9,38.3,39,39.3,39,39.2,38.7,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1335.02,85.84,23.26,39,38.3,39,39.3,39,39.2,38.7,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1350.02,85.82,23.26,39,38.3,39.1,39.3,39,39.2,38.8,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1365.02,85.81,23.26,39,38.3,39.1,39.3,39,39.2,38.8,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1380.02,85.81,23.26,39,38.3,39.1,39.3,39,39.2,38.8,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1395.02,85.82,23.26,39,38.3,39.1,39.3,39,39.2,38.8,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1410.02,85.88,23.08,39,38.3,39.1,39.4,39,39.2,38.8,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1425.02,85.91,23.08,39,38.3,39.1,39.4,39.1,39.2,38.8,38.8,0,0,0,0.847826087,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1440.02,85.93,23.08,39,38.3,39.1,39.4,39.1,39.2,38.8,38.8,0,0,0,0.826086957,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1455.02,85.95,23.08,39.1,38.3,39.1,39.4,39.1,39.2,38.8,38.8,0,0,0,0.826086957,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1470.02,85.97,22.9,39.1,38.3,39.1,39.4,39.1,39.3,38.8,38.8,0,0,0,0.826086957,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1485.02,85.96,22.9,39.1,38.3,39.1,39.4,39.1,39.3,38.8,38.8,0,0,0,0.826086957,0,0.823529412,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1500.02,85.92,22.9,39.1,38.3,39.1,39.4,39.1,39.3,38.8,38.8,0,0,0,0.826086957,0,0.823529412,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1515.02,85.86,22.9,39.1,38.3,39.1,39.4,39.1,39.3,38.8,38.8,0,0,0,0.826086957,0,0.823529412,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1530.02,85.81,22.9,39.1,38.3,39.1,39.4,39.1,39.3,38.8,38.8,0,0,0,0.826086957,0,0.823529412,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1545.02,85.77,22.9,39.1,38.3,39.1,39.4,39.1,39.3,38.8,38.8,0,0,0,0.826086957,0,0.823529412,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1560.02,85.72,22.9,39.1,38.3,39.1,39.4,39.1,39.3,38.8,38.8,0,0,0,0.826086957,0,0.823529412,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1575.02,85.79,22.9,39.1,38.3,39.1,39.4,39.1,39.3,38.8,38.8,0,0,0,0.826086957,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1590.02,85.3,22.9,39.1,38.3,39.2,39.4,39.1,39.3,38.8,38.8,0,0,0,0.826086957,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1605.02,85.33,23.08,39.2,38.3,39.2,39.4,39.1,39.3,38.8,38.8,0,0,0,0.826086957,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1620.02,85.36,23.08,39.2,38.3,39.2,39.4,39.1,39.3,38.8,38.8,0,0,0,0.826086957,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1635.02,85.4,22.9,39.2,38.3,39.2,39.4,39.1,39.3,38.8,38.8,0,0,0,0.826086957,0,0.843137255,38.8,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1650.02,85.44,22.9,39.2,38.3,39.2,39.4,39.1,39.3,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1665.02,85.44,22.9,39.2,38.3,39.2,39.4,39.1,39.3,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1680.02,85.43,22.9,39.2,38.3,39.2,39.4,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1695.02,85.42,22.9,39.2,38.3,39.2,39.4,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1710.02,85.42,22.9,39.2,38.3,39.2,39.4,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1725.02,85.39,22.9,39.2,38.3,39.2,39.4,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1740.02,85.36,22.73,39.2,38.3,39.2,39.5,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1755.02,85.31,22.9,39.3,38.3,39.2,39.5,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1770.02,85.25,22.9,39.3,38.3,39.2,39.5,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1785.02,85.21,22.9,39.3,38.3,39.2,39.5,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1800.02,85.18,22.9,39.3,38.3,39.2,39.5,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1815.02,85.16,22.9,39.3,38.3,39.2,39.5,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.843137255,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1830.02,85.16,22.9,39.3,38.3,39.2,39.5,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.843137255,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1845.02,85.18,23.08,39.3,38.3,39.2,39.5,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.843137255,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1860.02,85.22,23.08,39.3,38.3,39.3,39.5,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.843137255,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1875.02,85.27,22.9,39.3,38.3,39.3,39.5,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1890.02,85.27,22.9,39.3,38.3,39.3,39.5,39.2,39.4,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1905.02,85.29,22.9,39.3,38.3,39.3,39.5,39.2,39.5,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1920.02,85.3,22.9,39.3,38.3,39.3,39.5,39.2,39.5,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1935.02,85.31,22.9,39.4,38.3,39.3,39.5,39.2,39.5,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1950.02,85.3,22.9,39.4,38.3,39.3,39.5,39.3,39.5,38.9,38.9,0,0,0,0.826086957,0,0.823529412,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1965.02,85.28,22.73,39.4,38.3,39.3,39.5,39.3,39.5,38.9,38.9,0,0,0,0.826086957,0,0.803921569,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1980.02,85.26,22.73,39.4,38.4,39.3,39.5,39.3,39.5,39,38.9,0,0,0,0.826086957,0,0.803921569,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
1995.02,85.22,22.73,39.4,38.4,39.3,39.5,39.3,39.5,39,38.9,0,0,0,0.826086957,0,0.803921569,38.9,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
2010.02,85.2,22.73,39.4,38.4,39.3,39.5,39.3,39.5,39,39,0,0,0,0.826086957,0,0.803921569,39,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
2025.02,85.19,22.73,39.4,38.4,39.3,39.5,39.3,39.5,39,39,0,0,0,0.826086957,0,0.823529412,39,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
2040.02,85.17,22.73,39.4,38.4,39.3,39.5,39.3,39.5,39,39,0,0,0,0.826086957,0,0.823529412,39,absent,absent,normal,normal,wound,wound,normal,normal|abnormal,open
